InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562560,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,8/5/11 17:12,4.95,14156,EIRE
558089,21500,PINK POLKADOT WRAP ,25,6/26/11 12:36,0.42,13505,Switzerland
543828,22686,FRENCH BLUE METAL DOOR SIGN No,24,2/14/11 9:45,1.25,14156,EIRE
557322,22626,BLACK KITCHEN SCALES,2,6/20/11 9:04,8.5,17444,Canada
566756,22630,DOLLY GIRL LUNCH BOX,12,9/14/11 15:54,1.95,12457,Switzerland
579901,47559B,TEA TIME OVEN GLOVE,10,12/1/11 8:35,1.25,12569,Germany
573289,84600,NEW BAROQUE JEWELLERY BOX ,2,10/28/11 14:44,7.95,12705,Germany
580528,21462,NURSERY A,B,C PAINTED LETTERS,8,12/4/11 15:28,1.95,14911,EIRE
574097,23101,SILVER STARS TABLE DECORATION,12,11/3/11 9:56,0.83,12471,Germany
547520,22659,LUNCH BOX I LOVE LONDON,12,3/23/11 14:55,1.95,12564,France
546520,85032B,BLOSSOM IMAGES GIFT WRAP SET,6,3/14/11 12:28,2.1,14911,EIRE
560544,71279,PINK GLASS CANDLEHOLDER,6,7/19/11 12:37,2.95,12569,Germany
540458,21243,PINK  POLKADOT PLATE ,8,1/7/11 12:28,1.69,12501,Germany
570452,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,10/10/11 15:15,1.25,12427,Germany
544074,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2/15/11 14:49,4.25,14156,EIRE
565967,21086,SET/6 RED SPOTTY PAPER CUPS,36,9/8/11 11:27,0.65,14646,Netherlands
537081,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12/5/10 12:00,3.25,15332,Lithuania
567526,22625,RED KITCHEN SCALES,48,9/21/11 9:06,7.65,12435,Denmark
576787,20719,WOODLAND CHARLOTTE BAG,20,11/16/11 13:54,0.85,13815,Germany
555862,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,6/7/11 14:28,1.25,12757,Portugal
552826,82582,AREA PATROLLED METAL SIGN,4,5/11/11 13:20,2.1,14277,France
571665,21824,PAINTED METAL STAR WITH HOLLY BELLS,48,10/18/11 12:59,0.39,12540,Spain
565218,22028,PENNY FARTHING BIRTHDAY CARD,12,9/1/11 17:45,0.42,12739,United Arab Emirates
544483,22892,SET OF SALT AND PEPPER TOADSTOOLS,72,2/21/11 10:53,1.06,12524,Germany
557222,22847,BREAD BIN DINER STYLE IVORY,2,6/17/11 13:14,16.95,14936,Channel Islands
541567,21238,RED RETROSPOT CUP,8,1/19/11 11:51,0.85,12681,France
560922,22367,CHILDRENS APRON SPACEBOY DESIGN,8,7/21/11 19:34,1.95,14911,EIRE
575728,84880,WHITE WIRE EGG HOLDER,6,11/10/11 19:40,7.5,14911,EIRE
545475,22024,RAINY LADIES BIRTHDAY CARD,144,3/3/11 10:59,0.36,12415,Australia
574862,23241,TREASURE TIN GYMKHANA DESIGN,6,11/7/11 12:27,2.08,12408,Belgium
580752,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,12/6/11 9:56,2.95,12478,Greece
580705,22972,CHILDREN'S SPACEBOY MUG,12,12/5/11 16:28,1.65,12683,France
555589,23175,REGENCY MILK JUG PINK ,4,6/6/11 9:36,3.25,12802,Netherlands
577046,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,11/17/11 13:46,2.95,12449,Belgium
555553,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/5/11 13:45,2.95,12662,Germany
557314,21242,RED RETROSPOT PLATE ,16,6/19/11 15:59,1.69,12541,Spain
572065,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,10/20/11 13:06,0.55,12556,Spain
553731,47504H,ENGLISH ROSE SPIRIT LEVEL ,12,5/19/11 8:26,1.95,12481,Germany
561093,22077,6 RIBBONS RUSTIC CHARM,12,7/25/11 10:01,1.65,12540,Spain
564734,21623,VINTAGE UNION JACK MEMOBOARD,1,8/28/11 13:32,9.95,12484,Spain
563662,22634,CHILDS BREAKFAST SET SPACEBOY ,2,8/18/11 11:40,9.95,12729,France
562844,22627,MINT KITCHEN SCALES,2,8/10/11 8:41,8.5,12444,Norway
542237,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,1/26/11 14:30,4.25,12347,Iceland
542237,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/26/11 14:30,1.65,12347,Iceland
536974,15056P,EDWARDIAN PARASOL PINK,3,12/3/10 13:59,5.95,12682,France
537676,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,12/8/10 9:53,2.95,12386,Australia
567280,23164,REGENCY CAKE SLICE,36,9/19/11 11:46,4.15,14646,Netherlands
552449,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,5/9/11 13:49,1.25,12355,Bahrain
580528,23494,VINTAGE DOILY DELUXE SEWING KIT ,12,12/4/11 15:28,5.95,14911,EIRE
570388,23414,ZINC BOX SIGN HOME,1,10/10/11 12:37,9.95,14911,EIRE
581193,23227,FILIGREE HEART BUTTERFLY WHITE ,4,12/7/11 17:05,1.25,17097,Spain
579529,23084,RABBIT NIGHT LIGHT,24,11/30/11 8:50,1.79,12488,France
553547,23199,JUMBO BAG APPLES,10,5/17/11 15:48,2.08,12474,Germany
552188,22631,CIRCUS PARADE LUNCH BOX ,12,5/6/11 14:01,1.95,12394,Belgium
547383,22467,GUMBALL COAT RACK,12,3/22/11 15:42,2.55,12613,Germany
537250,20676,RED RETROSPOT BOWL,8,12/6/10 10:43,1.25,12708,Germany
561658,23012,GLASS APOTHECARY BOTTLE PERFUME,1,7/28/11 16:06,3.95,12743,Unspecified
566115,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,9/9/11 10:51,0.62,12674,France
549687,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,4/11/11 13:29,1.25,12363,Unspecified
553203,21285,RETROSPOT CANDLE  MEDIUM,12,5/15/11 16:10,2.1,14911,EIRE
579910,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,12/1/11 8:52,3.75,14911,EIRE
548363,21402,RED  EGG  SPOON,24,3/30/11 15:48,0.12,12428,Finland
541965,22742,MAKE YOUR OWN PLAYTIME CARD KIT,18,1/24/11 13:27,2.95,12625,Germany
561388,22097,SWALLOW SQUARE TISSUE BOX,72,7/27/11 9:32,0.39,12753,Japan
541518,22417,PACK OF 60 SPACEBOY CAKE CASES,24,1/19/11 9:05,0.55,12451,Switzerland
563926,85099B,JUMBO BAG RED RETROSPOT,10,8/21/11 14:42,2.08,12553,France
542428,22546,MINI JIGSAW PURDEY,240,1/28/11 10:00,0.42,17404,Sweden
564565,84926A,WAKE UP COCKEREL TILE COASTER,24,8/26/11 10:50,0.29,14911,EIRE
541675,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1/20/11 13:49,1.95,12402,Belgium
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2/1/11 8:31,0.42,14911,EIRE
556127,22630,DOLLY GIRL LUNCH BOX,12,6/9/11 10:23,1.95,12406,Denmark
556127,22585,PACK OF 6 BIRDY GIFT TAGS,24,6/9/11 10:23,1.25,12406,Denmark
556509,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/13/11 10:33,4.95,12708,Germany
540458,22050,PINK PAISLEY ROSE GIFT WRAP,25,1/7/11 12:28,0.42,12501,Germany
547703,22556,PLASTERS IN TIN CIRCUS PARADE ,12,3/24/11 17:10,1.65,12540,Spain
568645,22629,SPACEBOY LUNCH BOX ,24,9/28/11 11:38,1.95,12656,France
576051,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,11/13/11 14:45,0.55,14911,EIRE
569650,23519,EMBROIDERED RIBBON REEL CLAIRE,72,10/5/11 12:44,3.29,12415,Australia
552695,16161U,WRAP SUKI AND FRIENDS,25,5/10/11 15:31,0.42,16320,Unspecified
558881,21787,RAIN PONCHO RETROSPOT,24,7/4/11 14:36,0.85,12705,Germany
541932,22502,PICNIC BASKET WICKER SMALL,16,1/24/11 11:39,4.95,14439,Greece
562034,20770,ABSTRACT CIRCLE JOURNAL ,6,8/2/11 9:14,2.55,12449,Belgium
573035,23530,WALL ART ONLY ONE PERSON ,6,10/27/11 13:43,4.95,12433,Norway
539829,22222,CAKE PLATE LOVEBIRD WHITE,24,12/22/10 12:47,1.95,12734,France
571065,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,10/13/11 14:59,1.65,12613,Germany
541569,20712,JUMBO BAG WOODLAND ANIMALS,10,1/19/11 12:14,1.95,13520,Switzerland
563614,23347,I LOVE LONDON BEAKER,96,8/18/11 8:51,1.25,12415,Australia
568095,90205A,LARGE MINT DIAMANTE HAIRSLIDE,4,9/23/11 14:49,1.65,14911,EIRE
544203,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2/17/11 10:30,2.55,12362,Belgium
551656,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/3/11 12:10,1.69,14911,EIRE
569650,22722,SET OF 6 SPICE TINS PANTRY DESIGN,120,10/5/11 12:44,3.45,12415,Australia
577613,23298,SPOTTY BUNTING,3,11/21/11 10:02,4.95,14911,EIRE
556917,21917,SET 12 KIDS  WHITE CHALK STICKS,144,6/15/11 13:37,0.42,12415,Australia
580536,22704,WRAP RED APPLES ,25,12/4/11 16:07,0.42,12490,France
555947,22994,TRAVEL CARD WALLET RETROSPOT,24,6/8/11 10:45,0.42,14911,EIRE
559919,23120,PACK OF 6 SMALL FRUIT STRAWS,288,7/13/11 15:30,0.36,12415,Australia
552883,85099B,JUMBO BAG RED RETROSPOT,100,5/12/11 10:13,1.79,14646,Netherlands
564670,84375,SET OF 20 KIDS COOKIE CUTTERS,12,8/26/11 15:44,2.1,12683,France
570672,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,10/11/11 14:52,3.25,12536,France
567197,23313,VINTAGE CHRISTMAS BUNTING,5,9/19/11 10:10,4.95,14934,Channel Islands
572964,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,10/27/11 10:41,1.45,12630,Finland
542371,21883,STARS GIFT TAPE ,12,1/27/11 13:29,0.65,12468,Germany
556917,21843,RED RETROSPOT CAKE STAND,24,6/15/11 13:37,9.95,12415,Australia
542648,21137,BLACK RECORD COVER FRAME,4,1/31/11 11:46,3.75,12476,Germany
544200,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2/17/11 10:08,4.15,12494,France
544203,22630,DOLLY GIRL LUNCH BOX,12,2/17/11 10:30,1.95,12362,Belgium
574056,22385,JUMBO BAG SPACEBOY DESIGN,100,11/2/11 14:09,1.79,14646,Netherlands
577474,90057,DIAMANTE RING ASSORTED IN BOX.,24,11/20/11 11:30,1.25,12778,Netherlands
543541,22508,DOORSTOP RETROSPOT HEART,4,2/9/11 14:44,3.75,12462,Spain
556443,16016,LARGE CHINESE STYLE SCISSOR,10,6/10/11 15:28,0.85,12712,Germany
572035,84992,72 SWEETHEART FAIRY CAKE CASES,120,10/20/11 12:03,0.42,14646,Netherlands
550665,20724,RED RETROSPOT CHARLOTTE BAG,20,4/20/11 9:31,0.85,12530,Germany
571937,84596F,SMALL MARSHMALLOWS PINK BOWL,16,10/20/11 9:28,0.42,14911,EIRE
543911,21911,GARDEN METAL SIGN ,12,2/14/11 12:46,1.65,17829,United Arab Emirates
578463,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,11/24/11 12:30,1.65,12757,Portugal
548409,22553,PLASTERS IN TIN SKULLS,48,3/31/11 10:27,1.65,12731,France
545515,22087,PAPER BUNTING WHITE LACE,6,3/3/11 12:06,2.95,12727,France
576141,21650,ASSORTED TUTTI FRUTTI BRACELET,24,11/14/11 10:47,0.19,14911,EIRE
547387,22926,IVORY GIANT GARDEN THERMOMETER,2,3/22/11 16:00,5.95,12539,Spain
555162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,6/1/11 10:15,0.29,12473,Germany
547504,22908,PACK OF 20 NAPKINS RED APPLES,60,3/23/11 13:33,0.85,12683,France
559557,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,7/11/11 10:33,1.65,17444,Canada
581098,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/11 11:42,1.25,14911,EIRE
551544,21095,SET/6 POSIES PAPER PLATES,24,5/3/11 9:33,0.85,12683,France
540414,21880,RED RETROSPOT TAPE,24,1/7/11 10:32,0.19,12481,Germany
571034,22726,ALARM CLOCK BAKELIKE GREEN,4,10/13/11 12:47,3.75,12359,Cyprus
545086,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2/28/11 11:43,0.55,12678,France
544470,22524,CHILDRENS GARDEN GLOVES BLUE,10,2/21/11 8:38,1.25,12707,France
573581,22737,RIBBON REEL CHRISTMAS PRESENT ,10,10/31/11 14:22,1.65,14911,EIRE
537463,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,12/7/10 10:08,2.95,12681,France
562046,22839,3 TIER CAKE TIN GREEN AND CREAM,1,8/2/11 10:34,14.95,12378,Switzerland
543911,21166,COOK WITH WINE METAL SIGN ,12,2/14/11 12:46,2.08,17829,United Arab Emirates
572035,22919,HERB MARKER MINT,60,10/20/11 12:03,0.65,14646,Netherlands
573195,22714,CARD BIRTHDAY COWBOY,12,10/28/11 11:40,0.42,12432,Norway
574104,22637,PIGGY BANK RETROSPOT ,4,11/3/11 10:45,2.55,12615,France
575787,22418,10 COLOUR SPACEBOY PEN,24,11/11/11 11:18,0.85,12518,Germany
573002,20719,WOODLAND CHARLOTTE BAG,100,10/27/11 12:09,0.72,14646,Netherlands
537463,21137,BLACK RECORD COVER FRAME,4,12/7/10 10:08,3.75,12681,France
581175,22471,TV DINNER TRAY AIR HOSTESS ,32,12/7/11 15:16,1.95,14646,Netherlands
562960,23073,GEORGIAN TRINKET BOX,2,8/11/11 10:22,12.5,14911,EIRE
569653,21500,PINK POLKADOT WRAP ,25,10/5/11 12:52,0.42,12451,Switzerland
559145,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,7/6/11 14:17,0.29,17404,Sweden
563854,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/19/11 15:24,0.55,12364,Belgium
562844,22846,BREAD BIN DINER STYLE RED ,3,8/10/11 8:41,16.95,12444,Norway
561911,22505,MEMO BOARD COTTAGE DESIGN,4,8/1/11 10:26,4.95,12534,Germany
566557,22826,LOVE SEAT ANTIQUE WHITE METAL,1,9/13/11 11:47,85,14646,Netherlands
576394,23497,CLASSIC CHROME BICYCLE BELL ,48,11/15/11 10:32,1.25,12415,Australia
575787,22303,COFFEE MUG APPLES DESIGN,6,11/11/11 11:18,2.55,12518,Germany
571409,22669,RED BABY BUNTING ,5,10/17/11 12:25,2.95,14911,EIRE
553546,23193,BUFFALO BILL TREASURE BOOK BOX,144,5/17/11 15:42,1.95,12415,Australia
561037,23236,DOILEY STORAGE TIN,6,7/24/11 11:55,2.89,12472,Germany
540556,21242,RED RETROSPOT PLATE ,16,1/10/11 9:58,1.69,,Israel
542216,21518,BANK ACCOUNT  GREETING  CARD ,12,1/26/11 12:29,0.42,14911,EIRE
539405,22654,DELUXE SEWING KIT ,6,12/17/10 12:38,5.95,12621,Germany
578539,23084,RABBIT NIGHT LIGHT,12,11/24/11 14:55,2.08,,Unspecified
543737,84406B,CREAM CUPID HEARTS COAT HANGER,16,2/11/11 12:45,3.25,12477,Germany
539551,21355,TOAST ITS - I LOVE YOU ,12,12/20/10 11:38,1.25,12721,France
558262,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,6/28/11 8:45,2.1,14646,Netherlands
577355,23245,SET OF 3 REGENCY CAKE TINS,4,11/18/11 15:53,4.95,14911,EIRE
544193,21240,BLUE POLKADOT CUP,8,2/17/11 8:23,0.85,12431,Belgium
544480,22150,3 STRIPEY MICE FELTCRAFT,40,2/21/11 10:32,1.65,14646,Netherlands
558864,22938,CUPCAKE LACE PAPER SET 6,12,7/4/11 12:38,1.95,,EIRE
564051,23045,PAPER LANTERN 5 POINT STAR MOON ,4,8/22/11 13:32,4.15,14265,Unspecified
574587,84988,SET OF 72 PINK HEART PAPER DOILIES,12,11/6/11 10:29,1.45,14936,Channel Islands
557069,20728,LUNCH BAG CARS BLUE,10,6/16/11 15:22,1.65,12562,France
577609,23108,SET OF 10 LED DOLLY LIGHTS,2,11/21/11 9:51,6.25,12349,Italy
552449,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,6,5/9/11 13:49,4.25,12355,Bahrain
537626,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/7/10 14:57,1.65,12347,Iceland
561658,22423,REGENCY CAKESTAND 3 TIER,1,7/28/11 16:06,12.75,12743,Unspecified
571227,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,10/14/11 13:54,4.65,12477,Germany
569028,21823,PAINTED METAL HEART WITH HOLLY BELL,24,9/30/11 10:20,0.39,14911,EIRE
562789,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,8/9/11 13:50,2.55,14646,Netherlands
577046,22193,RED DINER WALL CLOCK,6,11/17/11 13:46,8.5,12449,Belgium
557621,22698,PINK REGENCY TEACUP AND SAUCER,12,6/21/11 14:00,2.95,12444,Norway
563614,23346,SPACEBOY BEAKER,200,8/18/11 8:51,1.08,12415,Australia
542735,21224,SET/4 SKULL BADGES,10,1/31/11 15:36,1.25,12681,France
558041,22271,FELTCRAFT DOLL ROSIE,6,6/24/11 13:20,2.95,12422,Switzerland
566268,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,9/11/11 13:38,2.95,13813,Germany
547659,20749,ASSORTED COLOUR MINI CASES,2,3/24/11 13:05,7.95,12434,Australia
562729,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,8,8/9/11 10:05,4.95,12569,Germany
569866,22384,LUNCH BAG PINK POLKADOT,20,10/6/11 14:50,1.65,12757,Portugal
542215,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1/26/11 12:27,1.25,12472,Germany
556927,21171,BATHROOM METAL SIGN ,96,6/15/11 14:47,1.25,14156,EIRE
576345,22113,GREY HEART HOT WATER BOTTLE,4,11/14/11 15:37,4.25,12374,Austria
542535,22605,WOODEN CROQUET GARDEN SET,2,1/28/11 13:37,14.95,12735,France
561471,22384,LUNCH BAG PINK POLKADOT,20,7/27/11 13:14,1.65,14911,EIRE
546236,22233,JIGSAW RABBIT AND BIRDHOUSE,12,3/10/11 12:48,1.65,12370,Cyprus
547684,85099F,JUMBO BAG STRAWBERRY,10,3/24/11 14:46,1.95,12408,Belgium
548011,22714,CARD BIRTHDAY COWBOY,144,3/29/11 11:14,0.36,14646,Netherlands
579069,23496,PANTRY KITCHEN THERMOMETER ,12,11/28/11 10:31,1.25,14911,EIRE
537368,22150,3 STRIPEY MICE FELTCRAFT,6,12/6/10 12:40,1.95,14911,EIRE
567300,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,9/19/11 12:36,4.15,12724,France
570964,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,10/13/11 11:50,0.42,12766,Portugal
550911,20677,PINK POLKADOT BOWL,8,4/21/11 13:11,1.25,12354,Spain
564093,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,8/23/11 10:29,1.95,14930,Channel Islands
576083,23295,SET OF 12 MINI LOAF BAKING CASES,128,11/14/11 8:22,0.83,17404,Sweden
568223,23377,PACK OF 12 DOLLY GIRL TISSUES,24,9/26/11 10:16,0.39,12412,Denmark
553411,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,5/17/11 9:28,4.95,12714,France
544200,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,2/17/11 10:08,2.55,12494,France
577479,23486,ANTIQUE HEART SHELF UNIT,1,11/20/11 11:34,16.65,14911,EIRE
552946,22718,CARD CAT AND TREE ,12,5/12/11 11:50,0.42,12683,France
575845,22610,PENS ASSORTED FUNNY FACE,36,11/11/11 12:07,0.19,12598,France
564734,84596G,SMALL CHOCOLATES PINK BOWL,8,8/28/11 13:32,0.42,12484,Spain
536532,84050,PINK HEART SHAPE EGG FRYING PAN,72,12/1/10 13:24,1.25,12433,Norway
571328,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,10/17/11 11:27,1.65,12473,Germany
574740,22357,KINGS CHOICE BISCUIT TIN,12,11/6/11 16:07,3.75,12357,Switzerland
563355,22094,RED RETROSPOT TISSUE BOX,36,8/15/11 14:39,0.39,14156,EIRE
557489,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,6/20/11 14:58,4.15,12490,France
557427,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,6/20/11 12:14,3.75,12429,Denmark
557314,20676,RED RETROSPOT BOWL,8,6/19/11 15:59,1.25,12541,Spain
571724,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,10/19/11 8:20,0.39,12572,Germany
568040,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9/23/11 12:09,3.25,12681,France
537673,22627,MINT KITCHEN SCALES,6,12/8/10 9:49,8.5,12709,Germany
580545,20750,RED RETROSPOT MINI CASES,2,12/5/11 9:16,7.95,12782,Portugal
541570,22505,MEMO BOARD COTTAGE DESIGN,48,1/19/11 12:34,4.25,14646,Netherlands
552013,22617,BAKING SET SPACEBOY DESIGN,3,5/5/11 17:34,4.95,12451,Switzerland
557759,23108,SET OF 10 LED DOLLY LIGHTS,2,6/22/11 13:52,6.25,14156,EIRE
559665,21530,DAIRY MAID TOASTRACK,1,7/11/11 13:35,0.79,12556,Spain
562046,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,8/2/11 10:34,8.5,12378,Switzerland
564531,21703,BAG 125g SWIRLY MARBLES,12,8/25/11 15:04,0.42,12624,France
573999,22978,PANTRY ROLLING PIN,6,11/2/11 11:43,3.75,12779,Poland
578140,22554,PLASTERS IN TIN WOODLAND ANIMALS,192,11/23/11 10:58,1.45,14646,Netherlands
561094,21503,TOYBOX  WRAP ,25,7/25/11 10:04,0.42,12474,Germany
555164,22848,BREAD BIN DINER STYLE PINK,12,6/1/11 10:24,14.95,14646,Netherlands
541975,22380,TOY TIDY SPACEBOY  ,25,1/24/11 14:24,2.1,,Hong Kong
571851,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,24,10/19/11 13:02,0.85,12596,Spain
555941,22492,MINI PAINT SET VINTAGE ,36,6/8/11 10:10,0.65,12726,France
552826,23075,PARLOUR CERAMIC WALL HOOK,10,5/11/11 13:20,4.15,14277,France
541206,21217,RED RETROSPOT ROUND CAKE TINS,12,1/14/11 12:24,8.95,14646,Netherlands
539957,84991,60 TEATIME FAIRY CAKE CASES,24,12/23/10 12:58,0.55,12585,Germany
538826,20846,ZINC HEART LATTICE T-LIGHT HOLDER,20,12/14/10 12:58,1.25,12370,Cyprus
540455,22556,PLASTERS IN TIN CIRCUS PARADE ,24,1/7/11 12:07,1.65,12583,France
570672,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,10/11/11 14:52,1.65,12536,France
563020,22046,TEA PARTY  WRAPPING PAPER ,25,8/11/11 12:58,0.42,12428,Finland
567910,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,9/22/11 16:58,1.25,12437,France
564856,48185,DOORMAT FAIRY CAKE,4,8/31/11 9:11,7.95,12477,Germany
552188,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,5/6/11 14:01,1.65,12394,Belgium
557669,22727,ALARM CLOCK BAKELIKE RED ,4,6/22/11 9:43,3.75,12674,France
552038,22842,BISCUIT TIN VINTAGE RED,24,5/6/11 8:08,5.95,14156,EIRE
566163,23241,TREASURE TIN GYMKHANA DESIGN,6,9/9/11 11:48,2.08,12637,France
554648,85099B,JUMBO BAG RED RETROSPOT,10,5/25/11 12:44,2.08,12562,France
549738,22367,CHILDRENS APRON SPACEBOY DESIGN,8,4/12/11 9:28,1.95,,Hong Kong
554827,22956,36 FOIL HEART CAKE CASES,144,5/26/11 15:19,1.85,14646,Netherlands
578541,22991,GIRAFFE WOODEN RULER,6,11/24/11 15:01,1.95,14277,France
557670,22489,PACK OF 12 TRADITIONAL CRAYONS,432,6/22/11 10:11,0.36,12798,Japan
552978,21035,SET/2 RED RETROSPOT TEA TOWELS ,100,5/12/11 14:46,2.75,12590,Germany
560445,21915,RED  HARMONICA IN BOX ,96,7/19/11 9:08,1.25,14156,EIRE
571035,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/13/11 12:50,4.95,12446,RSA
578705,23084,RABBIT NIGHT LIGHT,2,11/25/11 11:12,2.08,12531,Germany
577609,48185,DOORMAT FAIRY CAKE,4,11/21/11 9:51,8.25,12349,Italy
566041,23244,ROUND STORAGE TIN VINTAGE LEAF,12,9/8/11 13:48,1.95,13814,Germany
576910,21035,SET/2 RED RETROSPOT TEA TOWELS ,18,11/17/11 9:51,3.25,12477,Germany
549196,48129,DOORMAT TOPIARY,2,4/7/11 10:33,7.95,14911,EIRE
548858,22138,BAKING SET 9 PIECE RETROSPOT ,3,4/4/11 13:29,4.95,14911,EIRE
554104,22902,TOTE BAG I LOVE LONDON,12,5/22/11 14:03,2.1,12705,Germany
579069,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,11/28/11 10:31,1.25,14911,EIRE
567296,15056BL,EDWARDIAN PARASOL BLACK,6,9/19/11 12:19,5.95,12682,France
560033,23249,VINTAGE RED ENAMEL TRIM PLATE,12,7/14/11 13:28,1.65,12388,Australia
545585,22197,SMALL POPCORN HOLDER,36,3/4/11 9:32,0.85,12541,Spain
546765,21086,SET/6 RED SPOTTY PAPER CUPS,36,3/16/11 14:37,0.65,12437,France
543411,22053,EMPIRE DESIGN ROSETTE,10,2/8/11 11:31,1.25,12576,Poland
544074,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2/15/11 14:49,2.1,14156,EIRE
551529,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,48,5/1/11 13:18,1.06,12524,Germany
568872,22374,AIRLINE BAG VINTAGE JET SET RED,4,9/29/11 12:12,4.25,12372,Denmark
553206,20718,RED RETROSPOT SHOPPER BAG,10,5/16/11 8:16,1.25,14156,EIRE
551887,20726,LUNCH BAG WOODLAND,10,5/5/11 9:29,1.65,12593,France
569653,23199,JUMBO BAG APPLES,20,10/5/11 12:52,2.08,12451,Switzerland
577314,22337,ANGEL DECORATION PAINTED ZINC ,24,11/18/11 13:23,0.65,12444,Norway
547972,22383,LUNCH BAG SUKI DESIGN ,150,3/28/11 16:41,1.45,12557,Spain
571034,23117,POPPY FIELDS CHOPPING BOARD,3,10/13/11 12:47,4.95,12359,Cyprus
562853,16161U,WRAP SUKI AND FRIENDS,25,8/10/11 10:15,0.42,13919,Denmark
541711,20674,GREEN POLKADOT BOWL,16,1/21/11 11:18,1.25,14646,Netherlands
576927,35970,ZINC FOLKART SLEIGH BELLS,12,11/17/11 11:02,1.69,12567,France
557466,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,6/20/11 13:08,1.65,13815,Germany
551868,22023,EMPIRE BIRTHDAY CARD,12,5/4/11 16:29,0.42,12540,Spain
573195,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/28/11 11:40,2.95,12432,Norway
563100,84356,POMPOM CURTAIN,2,8/12/11 9:57,6.95,12381,Norway
551529,21094,SET/6 RED SPOTTY PAPER PLATES,12,5/1/11 13:18,0.85,12524,Germany
556415,22960,JAM MAKING SET WITH JARS,12,6/10/11 12:19,3.75,12409,Switzerland
562670,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/8/11 13:42,0.85,14911,EIRE
547715,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,3/25/11 8:50,9.95,12520,Germany
