InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560360,81950B,FLOWER BLUE CLOCK WITH SUCKER,20,7/18/11 11:55,0.29,12744,Singapore
537463,22037,ROBOT BIRTHDAY CARD,12,12/7/10 10:08,0.42,12681,France
553546,22619,SET OF 6 SOLDIER SKITTLES,80,5/17/11 15:42,3.39,12415,Australia
562960,21993,FLORAL FOLK STATIONERY SET,12,8/11/11 10:22,1.25,14911,EIRE
554938,21976,PACK OF 60 MUSHROOM CAKE CASES,48,5/27/11 13:34,0.55,12876,Belgium
569866,23375,50'S CHRISTMAS PAPER GIFT BAG,20,10/6/11 14:50,0.82,12757,Portugal
563613,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,8/18/11 8:49,8.25,12688,Israel
564372,23286,BLUE VINTAGE SPOT BEAKER,16,8/25/11 9:55,0.85,12714,France
559557,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,7/11/11 10:33,0.39,17444,Canada
553686,22515,CHILDS GARDEN SPADE PINK,6,5/18/11 13:58,2.1,14911,EIRE
571034,23174,REGENCY SUGAR BOWL GREEN,4,10/13/11 12:47,4.15,12359,Cyprus
564093,21260,FIRST AID TIN,6,8/23/11 10:29,3.25,14930,Channel Islands
561029,21731,RED TOADSTOOL LED NIGHT LIGHT,12,7/24/11 11:25,1.65,12490,France
538003,22727,ALARM CLOCK BAKELIKE RED ,12,12/9/10 12:05,3.75,12429,Denmark
564650,23289,DOLLY GIRL CHILDRENS BOWL,144,8/26/11 14:17,1.05,14646,Netherlands
563477,23289,DOLLY GIRL CHILDRENS BOWL,1,8/16/11 15:39,1.25,17097,Spain
575629,35970,ZINC FOLKART SLEIGH BELLS,12,11/10/11 13:34,1.69,12599,France
537368,20749,ASSORTED COLOUR MINI CASES,4,12/6/10 12:40,7.95,14911,EIRE
553674,22467,GUMBALL COAT RACK,36,5/18/11 12:50,2.1,12483,Sweden
545314,21242,RED RETROSPOT PLATE ,8,3/1/11 14:11,1.69,12866,Belgium
546533,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,3/14/11 13:53,0.65,15388,Canada
567280,21213,PACK OF 72 SKULL CAKE CASES,120,9/19/11 11:46,0.42,14646,Netherlands
561911,15058A,BLUE POLKADOT GARDEN PARASOL,2,8/1/11 10:26,7.95,12534,Germany
561658,85172,HYACINTH BULB T-LIGHT CANDLES,16,7/28/11 16:06,0.42,12743,Unspecified
546851,22434,BALLOON PUMP WITH 10 BALLOONS,8,3/17/11 13:23,1.95,12480,Germany
558699,23079,TOADSTOOL BEDSIDE LIGHT ,2,7/1/11 12:17,8.95,12494,France
545664,21524,DOORMAT SPOTTY HOME SWEET HOME,2,3/4/11 15:15,7.95,12584,Italy
549825,22630,DOLLY GIRL LUNCH BOX,12,4/12/11 12:47,1.95,12463,Belgium
571409,22623,BOX OF VINTAGE JIGSAW BLOCKS ,12,10/17/11 12:25,5.95,14911,EIRE
546580,15056P,EDWARDIAN PARASOL PINK,6,3/15/11 11:09,5.95,14911,EIRE
575880,21987,PACK OF 6 SKULL PAPER CUPS,12,11/11/11 13:35,0.65,12726,France
577126,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,11/17/11 19:22,2.1,12406,Denmark
547993,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,3/29/11 9:59,0.55,,EIRE
570000,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,10/7/11 8:55,9.95,12420,Cyprus
559928,21199,PINK  HEART CONFETTI IN TUBE,12,7/14/11 8:52,1.65,12405,Finland
566557,23559,WOODLAND BUNNIES LOLLY MAKERS,96,9/13/11 11:47,1.79,14646,Netherlands
566557,84832,ZINC WILLIE WINKIE  CANDLE STICK,96,9/13/11 11:47,0.72,14646,Netherlands
575896,23247,BISCUIT TIN 50'S CHRISTMAS,6,11/11/11 14:52,2.89,12480,Germany
539421,22929,SCHOOL DESK AND CHAIR ,1,12/17/10 14:21,65,14016,EIRE
565430,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,9/4/11 13:07,4.25,14335,Germany
578078,16048,TEATIME ROUND PENCIL SHARPENER ,24,11/22/11 16:24,0.12,12586,Italy
561194,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,7/25/11 13:54,1.25,13814,Germany
562520,21086,SET/6 RED SPOTTY PAPER CUPS,36,8/5/11 12:38,0.65,12599,France
581193,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,12/7/11 17:05,0.65,17097,Spain
549667,22960,JAM MAKING SET WITH JARS,12,4/11/11 12:20,3.75,14911,EIRE
575661,22572,ROCKING HORSE GREEN CHRISTMAS ,6,11/10/11 14:39,0.85,12617,France
581433,22784,LANTERN CREAM GAZEBO ,3,12/8/11 15:54,4.95,14911,EIRE
541670,22424,ENAMEL BREAD BIN CREAM,8,1/20/11 12:34,10.95,14911,EIRE
555947,22534,MAGIC DRAWING SLATE SPACEBOY ,192,6/8/11 10:45,0.36,14911,EIRE
580716,21576,LETS GO SHOPPING COTTON TOTE BAG,6,12/5/11 16:48,2.25,12367,Denmark
543484,22859,EASTER TIN BUNNY BOUQUET,6,2/9/11 10:11,1.65,12721,France
572925,23511,EMBROIDERED RIBBON REEL EMILY ,6,10/27/11 9:18,2.08,12523,France
557569,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,6/21/11 10:46,1.65,12474,Germany
569686,21790,VINTAGE SNAP CARDS,12,10/5/11 14:50,0.85,12719,France
566163,22631,CIRCUS PARADE LUNCH BOX ,12,9/9/11 11:48,1.95,12637,France
556126,21577,SAVE THE PLANET COTTON TOTE BAG,6,6/9/11 10:23,2.25,14911,EIRE
543484,20749,ASSORTED COLOUR MINI CASES,2,2/9/11 10:11,7.95,12721,France
546875,22282,12 EGG HOUSE PAINTED WOOD,2,3/17/11 16:38,12.75,12514,Italy
568095,23007, SPACEBOY BABY GIFT SET,3,9/23/11 14:49,16.95,14911,EIRE
569332,22396,MAGNETS PACK OF 4 RETRO PHOTO,7,10/3/11 13:46,0.39,12637,France
557489,22992,REVOLVER WOODEN RULER ,12,6/20/11 14:58,1.95,12490,France
561661,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,7/28/11 16:21,1.25,12743,Unspecified
570637,23298,SPOTTY BUNTING,6,10/11/11 12:34,4.95,12530,Germany
562537,23263,SET OF 3 WOODEN HEART DECORATIONS,12,8/5/11 15:02,1.25,12517,Germany
540458,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/7/11 12:28,1.65,12501,Germany
547504,22303,COFFEE MUG APPLES DESIGN,36,3/23/11 13:33,2.1,12683,France
580979,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,12/6/11 15:40,4.15,12362,Belgium
571239,22343,PARTY PIZZA DISH RED RETROSPOT,72,10/14/11 14:54,0.72,12744,Singapore
571188,82494L,WOODEN FRAME ANTIQUE WHITE ,6,10/14/11 11:42,2.95,12783,Portugal
563502,22065,CHRISTMAS PUDDING TRINKET POT ,12,8/17/11 8:50,1.45,12722,France
570672,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,10/11/11 14:52,15.95,12536,France
570919,22847,BREAD BIN DINER STYLE IVORY,2,10/13/11 10:57,16.95,12584,Italy
575751,22694,WICKER STAR ,12,11/11/11 10:32,2.1,14911,EIRE
576245,22745,POPPY'S PLAYHOUSE BEDROOM ,12,11/14/11 13:40,2.1,12553,France
571705,22898,CHILDRENS APRON APPLES DESIGN,8,10/18/11 15:22,1.95,12360,Austria
570446,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,10/10/11 14:49,1.45,12431,Belgium
564897,22728,ALARM CLOCK BAKELIKE PINK,20,8/31/11 11:22,3.75,12678,France
566625,23099,FRENCH CARRIAGE LANTERN,2,9/14/11 9:38,6.65,14911,EIRE
563100,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,8/12/11 9:57,2.1,12381,Norway
547684,23008,DOLLY GIRL BABY GIFT SET,3,3/24/11 14:46,16.95,12408,Belgium
581000,84819,DANISH ROSE ROUND SEWING BOX,16,12/7/11 8:03,0.79,12720,Germany
568056,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,9/23/11 12:55,1.45,12705,Germany
577479,22766,PHOTO FRAME CORNICE,8,11/20/11 11:34,2.95,14911,EIRE
564539,20713,JUMBO BAG OWLS,10,8/25/11 15:22,2.08,12715,Sweden
557885,22371,AIRLINE BAG VINTAGE TOKYO 78,4,6/23/11 13:37,4.25,12465,Belgium
578463,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,11/24/11 12:30,1.45,12757,Portugal
577228,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,11/18/11 12:07,1.45,12391,Cyprus
555553,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,6/5/11 13:45,4.15,12662,Germany
578024,85049E,SCANDINAVIAN REDS RIBBONS,12,11/22/11 13:27,1.25,12705,Germany
568048,23175,REGENCY MILK JUG PINK ,4,9/23/11 12:36,3.25,14911,EIRE
560445,21983,PACK OF 12 BLUE PAISLEY TISSUES ,96,7/19/11 9:08,0.29,14156,EIRE
567293,22377,BOTTLE BAG RETROSPOT ,5,9/19/11 12:01,2.1,12640,France
561228,21731,RED TOADSTOOL LED NIGHT LIGHT,72,7/26/11 10:16,1.65,12431,Australia
537468,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/7/10 10:36,3.95,12567,France
565800,22550,HOLIDAY FUN LUDO,4,9/7/11 10:23,3.75,14911,EIRE
556127,22555,PLASTERS IN TIN STRONGMAN,12,6/9/11 10:23,1.65,12406,Denmark
557675,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,6/22/11 10:27,0.29,,Hong Kong
564372,23291,DOLLY GIRL CHILDRENS CUP,8,8/25/11 9:55,1.25,12714,France
545475,22382,LUNCH BAG SPACEBOY DESIGN ,100,3/3/11 10:59,1.45,12415,Australia
541975,22636,CHILDS BREAKFAST SET CIRCUS PARADE,6,1/24/11 14:24,8.5,,Hong Kong
556578,23084,RABBIT NIGHT LIGHT,24,6/13/11 14:13,1.79,12472,Germany
540455,22390,PAPERWEIGHT CHILDHOOD MEMORIES,60,1/7/11 12:07,0.85,12583,France
579102,22580,ADVENT CALENDAR GINGHAM SACK,3,11/28/11 11:33,5.95,14911,EIRE
567795,21222,SET/4 BADGES BEETLES,10,9/22/11 11:44,1.25,14646,Netherlands
559928,22624,IVORY KITCHEN SCALES,2,7/14/11 8:52,8.5,12405,Finland
573286,23275,SET OF 3 HANGING OWLS OLLIE BEAK,24,10/28/11 14:38,1.25,,Switzerland
562046,22273,FELTCRAFT DOLL MOLLY,6,8/2/11 10:34,2.95,12378,Switzerland
559145,21917,SET 12 KIDS  WHITE CHALK STICKS,288,7/6/11 14:17,0.42,17404,Sweden
545937,22662,LUNCH BAG DOLLY GIRL DESIGN,20,3/8/11 12:05,1.65,12758,Portugal
538397,22567,20 DOLLY PEGS RETROSPOT,96,12/12/10 11:44,1.06,12753,Japan
579102,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,11/28/11 11:33,3.75,14911,EIRE
546365,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,3/11/11 11:35,1.25,12520,Germany
576657,23582,VINTAGE DOILY JUMBO BAG RED ,10,11/16/11 11:03,2.08,12720,Germany
577039,23245,SET OF 3 REGENCY CAKE TINS,4,11/17/11 13:30,4.95,12539,Spain
569739,23330,DECORATIVE WICKER HEART MEDIUM,12,10/6/11 10:48,1.25,14911,EIRE
573511,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8,10/31/11 12:25,3.29,12347,Iceland
570672,84920,PINK FLOWER FABRIC PONY,4,10/11/11 14:52,3.75,12536,France
578488,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,4,11/24/11 12:53,1.45,12784,Portugal
577180,21621,VINTAGE UNION JACK BUNTING,4,11/18/11 11:27,8.5,12380,Belgium
573284,22625,RED KITCHEN SCALES,2,10/28/11 14:27,8.5,13812,Germany
548011,22417,PACK OF 60 SPACEBOY CAKE CASES,240,3/29/11 11:14,0.42,14646,Netherlands
550178,23206,LUNCH BAG APPLE DESIGN,10,4/14/11 17:25,1.65,12662,Germany
566984,22728,ALARM CLOCK BAKELIKE PINK,8,9/16/11 10:39,3.75,12471,Germany
571658,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/18/11 12:48,2.1,12621,Germany
564734,22074,6 RIBBONS SHIMMERING PINKS ,6,8/28/11 13:32,1.65,12484,Spain
540239,15056BL,EDWARDIAN PARASOL BLACK,9,1/5/11 14:48,5.95,12682,France
562045,21880,RED RETROSPOT TAPE,12,8/2/11 10:33,0.65,12644,Germany
544931,22804,CANDLEHOLDER PINK HANGING HEART,36,2/24/11 18:59,2.55,13501,Switzerland
564378,90120B,BLUE MURANO TWIST BRACELET,4,8/25/11 10:26,4.25,12417,Belgium
565287,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,9/2/11 11:42,2.95,12483,Sweden
557222,84992,72 SWEETHEART FAIRY CAKE CASES,24,6/17/11 13:14,0.55,14936,Channel Islands
565967,23290,SPACEBOY CHILDRENS BOWL,24,9/8/11 11:27,1.25,14646,Netherlands
560991,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,7/22/11 13:29,0.85,12438,Norway
538174,22968,ROSE COTTAGE KEEPSAKE BOX ,8,12/10/10 9:35,8.5,12471,Germany
581494,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12/9/11 10:13,2.95,12518,Germany
550302,22822,CREAM WALL PLANTER HEART SHAPED,2,4/17/11 10:17,5.95,14156,EIRE
546917,22896,PEG BAG APPLES DESIGN,6,3/18/11 9:17,2.55,14911,EIRE
569568,20723,STRAWBERRY CHARLOTTE BAG,10,10/5/11 9:57,0.85,12700,France
560635,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/20/11 10:51,2.08,12521,Germany
574343,22683,FRENCH BLUE METAL DOOR SIGN 8,10,11/4/11 10:11,1.25,12576,Poland
547387,23010,CIRCUS PARADE BABY GIFT SET,6,3/22/11 16:00,14.95,12539,Spain
554363,47341A,FUSCHIA TABLE RUN FLOWER ,12,5/24/11 10:19,1.25,12647,Germany
543541,71053,WHITE METAL LANTERN,4,2/9/11 14:44,3.75,12462,Spain
579193,22423,REGENCY CAKESTAND 3 TIER,10,11/28/11 15:47,12.75,12657,France
552871,35809A,ENAMEL PINK TEA CONTAINER,12,5/12/11 8:52,0.83,12693,Germany
561194,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,7/25/11 13:54,2.95,13814,Germany
562137,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,8/3/11 10:04,0.85,12720,Germany
573401,21060,PARTY INVITES BALLOON GIRL,24,10/30/11 15:43,0.85,12364,Belgium
567428,23033,DRAWER KNOB CERAMIC RED,6,9/20/11 11:35,1.45,14911,EIRE
539405,21881,CUTE CATS TAPE,24,12/17/10 12:38,0.19,12621,Germany
571745,23163,REGENCY SUGAR TONGS,8,10/19/11 10:48,2.49,14911,EIRE
553148,23256,CHILDRENS CUTLERY SPACEBOY ,8,5/13/11 14:09,4.15,,Hong Kong
543370,22962,JAM JAR WITH PINK LID,12,2/7/11 14:51,0.85,12359,Cyprus
559798,22961,JAM MAKING SET PRINTED,24,7/12/11 13:32,1.45,12720,Germany
572680,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,10/25/11 13:48,1.45,,Portugal
567280,23082,SET 6 PAPER TABLE LANTERN HEARTS ,96,9/19/11 11:46,3.29,14646,Netherlands
569866,23159,SET OF 5 PANCAKE DAY MAGNETS,4,10/6/11 14:50,2.08,12757,Portugal
563950,22741,FUNKY DIVA PEN,96,8/22/11 10:39,0.85,12471,Germany
565475,84978,HANGING HEART JAR T-LIGHT HOLDER,108,9/5/11 10:47,1.06,14156,EIRE
563353,22687,DOORMAT CHRISTMAS VILLAGE,2,8/15/11 14:32,7.95,15480,Malta
541430,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1/18/11 9:50,1.45,12356,Portugal
560991,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/22/11 13:29,1.25,12438,Norway
563076,22899,CHILDREN'S APRON DOLLY GIRL ,50,8/11/11 16:12,1.85,14646,Netherlands
549682,22418,10 COLOUR SPACEBOY PEN,24,4/11/11 13:22,0.85,12596,Spain
576245,22621,TRADITIONAL KNITTING NANCY,12,11/14/11 13:40,1.65,12553,France
569861,22974,CHILDRENS DOLLY GIRL MUG,12,10/6/11 14:37,1.65,13816,Germany
573362,23409,PHOTO FRAME LINEN AND LACE LARGE,6,10/30/11 13:06,3.75,12597,Spain
555096,23209,LUNCH BAG DOILEY PATTERN ,10,5/31/11 13:32,1.65,12682,France
561870,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,7/31/11 11:45,0.42,14911,EIRE
569722,22726,ALARM CLOCK BAKELIKE GREEN,12,10/6/11 9:31,3.75,12431,Australia
554940,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,5/27/11 13:49,2.95,12494,France
577355,23403,LETTER HOLDER HOME SWEET HOME,4,11/18/11 15:53,3.75,14911,EIRE
581175,22625,RED KITCHEN SCALES,12,12/7/11 15:16,7.65,14646,Netherlands
574587,48188,DOORMAT WELCOME PUPPIES,2,11/6/11 10:29,8.25,14936,Channel Islands
560590,22637,PIGGY BANK RETROSPOT ,8,7/19/11 15:55,2.55,12560,Germany
565857,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,9/7/11 14:13,3.75,14911,EIRE
571312,21990,MODERN FLORAL STATIONERY SET,12,10/17/11 10:42,1.25,12474,Germany
581175,22544,MINI JIGSAW SPACEBOY,144,12/7/11 15:16,0.19,14646,Netherlands
560491,23232,WRAP VINTAGE LEAF DESIGN,1,7/19/11 10:51,0.42,12415,Australia
540946,82613B,METAL SIGN,CUPCAKE SINGLE HOOK,20,1/12/11 12:43,0.42,12359,Cyprus
548496,22386,JUMBO BAG PINK POLKADOT,200,3/31/11 13:40,1.79,12678,France
557466,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/20/11 13:08,4.15,13815,Germany
552826,21181,PLEASE ONE PERSON METAL SIGN,1,5/11/11 13:20,2.1,14277,France
554324,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,24,5/23/11 15:38,2.95,12712,Germany
557328,23290,SPACEBOY CHILDRENS BOWL,1,6/20/11 9:53,1.25,14646,Netherlands
544931,22891,TEA FOR ONE POLKADOT,3,2/24/11 18:59,4.25,13501,Switzerland
571239,22339,CHRISTMAS TREE PAINTED ZINC ,96,10/14/11 14:54,0.19,12744,Singapore
543055,22625,RED KITCHEN SCALES,2,2/3/11 10:41,8.5,12502,Spain
562560,23183,MOTHER'S KITCHEN SPOON REST ,6,8/5/11 17:12,3.75,14156,EIRE
536975,20966,SANDWICH BATH SPONGE,10,12/3/10 14:04,1.25,14911,EIRE
571308,23310,BUBBLEGUM RING ASSORTED,72,10/17/11 10:10,0.42,12475,Germany
552315,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,5/8/11 16:10,2.08,12700,France
546843,22551,PLASTERS IN TIN SPACEBOY,12,3/17/11 12:40,1.65,12472,Germany
563753,22356,CHARLOTTE BAG PINK POLKADOT,10,8/19/11 10:51,0.85,12513,France
554826,22848,BREAD BIN DINER STYLE PINK,1,5/26/11 14:53,16.95,12493,France
562560,23169,CLASSIC GLASS COOKIE JAR,2,8/5/11 17:12,4.15,14156,EIRE
543733,21218,RED SPOTTY BISCUIT TIN,6,2/11/11 12:16,3.75,12395,Belgium
562789,22489,PACK OF 12 TRADITIONAL CRAYONS,144,8/9/11 13:50,0.36,14646,Netherlands
544574,22128,PARTY CONES CANDY ASSORTED,12,2/21/11 13:51,1.25,12365,Cyprus
575886,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,11/11/11 13:57,0.55,12517,Germany
563100,16169E,WRAP 50'S  CHRISTMAS,25,8/12/11 9:57,0.42,12381,Norway
566267,23296,SET OF 6 TEA TIME BAKING CASES,8,9/11/11 13:32,1.25,12647,Germany
564087,20674,GREEN POLKADOT BOWL,16,8/23/11 9:38,1.25,,Hong Kong
569001,21238,RED RETROSPOT CUP,8,9/29/11 17:52,0.85,12703,Germany
557232,20726,LUNCH BAG WOODLAND,10,6/17/11 14:28,1.65,12463,Belgium
563913,23202,JUMBO BAG VINTAGE LEAF,20,8/21/11 13:11,2.08,14911,EIRE
568048,21832,CHOCOLATE CALCULATOR,12,9/23/11 12:36,1.65,14911,EIRE
544193,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2/17/11 8:23,1.65,12431,Belgium
546236,22523,CHILDS GARDEN FORK PINK,12,3/10/11 12:48,0.85,12370,Cyprus
550827,85014B,RED RETROSPOT UMBRELLA,6,4/21/11 10:16,5.95,12670,France
542911,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2/1/11 15:41,5.45,12676,Sweden
568040,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,9/23/11 12:09,1.65,12681,France
536532,21520,BOOZE & WOMEN GREETING CARD ,12,12/1/10 13:24,0.42,12433,Norway
558639,23209,LUNCH BAG DOILEY PATTERN ,20,7/1/11 8:55,1.65,13492,Switzerland
560211,20725,LUNCH BAG RED RETROSPOT,10,7/15/11 14:34,1.65,12621,Germany
568988,22950,36 DOILIES VINTAGE CHRISTMAS,12,9/29/11 16:38,1.45,12718,France
541491,22474,SPACEBOY TV DINNER TRAY,3,1/18/11 14:04,4.95,12510,Spain
564972,23189,SET OF 12 FORK CANDLES,6,8/31/11 15:30,2.89,12621,Germany
569562,20727,LUNCH BAG  BLACK SKULL.,10,10/5/11 9:43,1.65,12720,Germany
562960,21790,VINTAGE SNAP CARDS,24,8/11/11 10:22,0.85,14911,EIRE
559665,84836,ZINC METAL HEART DECORATION,2,7/11/11 13:35,1.25,12556,Spain
557222,21988,PACK OF 6 SKULL PAPER PLATES,12,6/17/11 13:14,0.85,14936,Channel Islands
580705,23245,SET OF 3 REGENCY CAKE TINS,4,12/5/11 16:28,4.95,12683,France
541756,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,48,1/21/11 11:42,3.75,12664,Finland
541711,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,1/21/11 11:18,1.25,14646,Netherlands
555383,47590B,PINK HAPPY BIRTHDAY BUNTING,2,6/2/11 15:13,5.45,12517,Germany
567380,85159B,WHITE TEA,COFFEE,SUGAR JARS,12,9/20/11 10:06,1.95,12620,France
566776,23399,HOME SWEET HOME HANGING HEART,12,9/15/11 9:53,0.85,14911,EIRE
558262,23240,SET OF 4 KNICK KNACK TINS DOILEY ,48,6/28/11 8:45,3.75,14646,Netherlands
559819,23237,SET OF 4 KNICK KNACK TINS LEAF,6,7/12/11 16:58,4.15,12682,France
551950,21790,VINTAGE SNAP CARDS,12,5/5/11 11:38,0.85,14911,EIRE
578736,20724,RED RETROSPOT CHARLOTTE BAG,20,11/25/11 11:33,0.85,12681,France
580528,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,12/4/11 15:28,0.85,14911,EIRE
569568,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,10/5/11 9:57,0.42,12700,France
573508,22070,SMALL RED RETROSPOT MUG IN BOX ,6,10/31/11 12:11,3.75,12552,Italy
570672,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/11/11 14:52,1.95,12536,France
570672,23176,ABC TREASURE BOOK BOX ,8,10/11/11 14:52,2.25,12536,France
555739,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,6/7/11 9:49,4.15,12380,Belgium
574550,23349,ROLL WRAP VINTAGE CHRISTMAS,12,11/4/11 15:18,1.25,12484,Spain
577850,23266,SET OF 3 WOODEN STOCKING DECORATION,12,11/22/11 11:04,1.25,14911,EIRE
543733,22544,MINI JIGSAW SPACEBOY,24,2/11/11 12:16,0.42,12395,Belgium
562275,23290,SPACEBOY CHILDRENS BOWL,8,8/4/11 10:04,1.25,12689,France
572127,21843,RED RETROSPOT CAKE STAND,8,10/21/11 9:20,10.95,14911,EIRE
576893,21156,RETROSPOT CHILDRENS APRON,8,11/17/11 8:29,1.95,12481,Germany
575728,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,11/10/11 19:40,2.95,14911,EIRE
556510,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/11 10:36,4.95,14911,EIRE
545657,22630,DOLLY GIRL LUNCH BOX,12,3/4/11 14:02,1.95,14911,EIRE
565928,23035,DRAWER KNOB CERAMIC IVORY,12,9/8/11 10:09,1.45,,EIRE
577039,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/17/11 13:30,2.95,12539,Spain
551258,85099B,JUMBO BAG RED RETROSPOT,10,4/27/11 12:02,2.08,12621,Germany
558628,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/30/11 17:59,4.15,12626,Germany
581433,22767,TRIPLE PHOTO FRAME CORNICE ,2,12/8/11 15:54,9.95,14911,EIRE
552013,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,5/5/11 17:34,1.65,12451,Switzerland
543117,22625,RED KITCHEN SCALES,2,2/3/11 13:30,8.5,12464,Belgium
568145,23236,STORAGE TIN VINTAGE DOILY ,18,9/25/11 11:30,2.89,12388,Australia
539447,22629,SPACEBOY LUNCH BOX ,12,12/17/10 16:00,1.95,12395,Belgium
544157,22550,HOLIDAY FUN LUDO,4,2/16/11 12:46,3.75,12372,Denmark
562207,21747,SMALL SKULL WINDMILL,48,8/3/11 12:56,1.06,12643,France
545227,21086,SET/6 RED SPOTTY PAPER CUPS,24,3/1/11 9:35,0.65,12428,Finland
561507,23209,LUNCH BAG DOILEY PATTERN ,10,7/27/11 14:21,1.65,12397,Belgium
540458,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,1/7/11 12:28,0.85,12501,Germany
566115,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,9/9/11 10:51,4.15,12674,France
542713,22067,CHOC TRUFFLE GOLD TRINKET POT ,12,1/31/11 13:27,1.65,12668,Germany
577406,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,11/20/11 10:36,2.95,12702,Germany
543518,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,2/9/11 11:21,1.65,12753,Japan
545475,22843,BISCUIT TIN VINTAGE GREEN,48,3/3/11 10:59,5.95,12415,Australia
560491,23293,SET OF 12 FAIRY CAKE BAKING CASES,2,7/19/11 10:51,0.83,12415,Australia
559834,16014,SMALL CHINESE STYLE SCISSOR,20,7/13/11 10:02,0.42,12576,Poland
550137,22453,MEASURING TAPE BABUSHKA BLUE,6,4/14/11 13:59,2.95,12477,Germany
544479,22024,RAINY LADIES BIRTHDAY CARD,72,2/21/11 10:28,0.36,14646,Netherlands
555162,22556,PLASTERS IN TIN CIRCUS PARADE ,12,6/1/11 10:15,1.65,12473,Germany
555162,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,6/1/11 10:15,3.25,12473,Germany
561102,23289,DOLLY GIRL CHILDRENS BOWL,24,7/25/11 11:17,1.25,12412,Denmark
557569,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,6/21/11 10:46,2.95,12474,Germany
557427,47566,PARTY BUNTING,12,6/20/11 12:14,4.95,12429,Denmark
553931,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,5/20/11 10:27,0.83,14911,EIRE
573286,22339,CHRISTMAS TREE PAINTED ZINC ,12,10/28/11 14:38,0.19,,Switzerland
571030,23199,JUMBO BAG APPLES,20,10/13/11 12:26,2.08,12876,Belgium
563662,20977,36 PENCILS TUBE WOODLAND,16,8/18/11 11:40,1.25,12729,France
