goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Edinburgh,EDH,55.92632901,-3.209466934,4,9,11,TRUE,none,,casual,2,,,,FALSE,,
1,Las Vegas,NV,36.1275516,-115.2250161,2.5,9,11,TRUE,none,,casual,2,FALSE,,,FALSE,FALSE,
0,Scottsdale,AZ,33.6289641,-111.9195933,4.5,4,11,TRUE,none,,,1,,FALSE,,TRUE,,
0,Peoria,AZ,33.581328,-112.204792,2.5,3,11,TRUE,none,quiet,casual,1,FALSE,,,,,
0,Peoria,AZ,33.610449,-112.239434,3,9,11,FALSE,none,,,1,,,,TRUE,,
0,Mesa,AZ,33.43065,-111.843711,3,3,11,TRUE,none,quiet,,,FALSE,,,,,
1,North Las Vegas,NV,36.2608162,-115.1711298,3.5,6,11,TRUE,none,,,,,,,,TRUE,
1,Chandler,AZ,33.3061605,-111.8412502,5,3,11,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Las Vegas,NV,36.1963267,-115.2345767,4.5,12,11,TRUE,none,,,2,TRUE,,,,,
0,Pittsburgh,PA,40.395242,-80.022591,3.5,10,11,TRUE,none,,,2,FALSE,,,,,
0,Pittsburgh,PA,40.380869,-80.044391,4,9,11,TRUE,none,,,1,FALSE,,,,,
0,Phoenix,AZ,33.4933771,-112.0737118,2.5,4,11,TRUE,none,,,1,,,,TRUE,,
0,Phoenix,AZ,33.362907,-112.116944,4.5,8,11,TRUE,none,,,1,,,,,,
0,Phoenix,AZ,33.62693405,-112.1007309,3.5,6,11,FALSE,none,,,1,,,,,,
0,Montreal,QC,45.5188956,-73.5839532,4,4,11,TRUE,full_bar,loud,,,,,,TRUE,,
0,Spring Valley,NV,36.0947481,-115.2976327,3.5,4,11,FALSE,none,,,1,,,,TRUE,,
0,Montral,QC,45.5355353,-73.5721156,3.5,8,11,TRUE,none,,,1,,,,FALSE,,
0,Montral,QC,45.48277,-73.5754852,4,3,11,FALSE,none,,,3,,TRUE,,,,
0,Las Vegas,NV,36.11289,-115.171282,4,5,11,TRUE,none,,,4,,,,FALSE,,
0,Montral,QC,45.5241206,-73.5825818,4.5,7,11,TRUE,none,,,1,,,,FALSE,,
0,Montral,QC,45.53318733,-73.61348225,4.5,4,11,TRUE,none,,,1,,,,TRUE,,
0,Edinburgh,MLN,55.96240346,-3.196097316,4.5,4,11,TRUE,none,,casual,2,,,,,,
0,Las Vegas,NV,36.10026132,-115.2092417,4,3,11,TRUE,none,,,1,,,,,,
0,Charlotte,NC,35.2227086,-80.9409104,3,3,11,TRUE,none,,,1,,,,FALSE,,
0,Madison,WI,43.0936124,-89.3475961,4.5,6,11,TRUE,none,,,2,,,,TRUE,,
0,Charlotte,NC,35.303872,-80.749548,3,11,11,TRUE,none,,,2,,,,,,
0,Phoenix,AZ,33.427782,-112.059174,3,6,11,TRUE,none,,,1,,,,,,
0,Tempe,AZ,33.3928688,-111.938993,4.5,4,11,TRUE,none,,,2,,,,,,
0,West Homestead,PA,40.4024477,-79.9177563,5,13,11,TRUE,none,,,1,,,,,,
0,Madison,WI,43.07551817,-89.44278717,2.5,7,11,TRUE,none,,,2,,,,,,
0,Madison,WI,43.0565931,-89.4999311,4.5,8,11,TRUE,none,,,2,,,,,,
0,Phoenix,AZ,33.5819402,-112.13594,2,3,11,TRUE,none,,,2,,,,,,
0,Phoenix,AZ,33.5557348,-112.1342351,4,4,11,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.089494,-115.138026,3,10,11,TRUE,none,,,1,,,,,,
0,Phoenix,AZ,33.5384475,-112.1503973,1.5,4,11,TRUE,none,,,4,,,,,,
0,Las Vegas,NV,36.175,-115.136389,2.5,14,11,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1132123,-115.3059983,4,16,11,FALSE,none,,,1,,,,,,
0,Montreal,QC,45.5369042,-73.6150166,4,5,11,TRUE,none,,,2,,TRUE,,,,
0,Waterloo,ON,43.472091,-80.536612,3.5,4,11,TRUE,none,quiet,,,,,,,,
0,Edinburgh,EDH,55.9361839,-3.2092118,4.5,11,11,TRUE,none,,,2,,,,,,
0,Tempe,AZ,33.424281,-111.924088,3,11,11,FALSE,none,,,1,,,,,,
0,Edinburgh,EDH,55.938232,-3.1922705,5,24,11,TRUE,none,,,2,,,,,,
0,Sun Prairie,WI,43.186079,-89.26254,2.5,5,11,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.061806,-80.7699331,4,3,11,TRUE,none,,,2,,,,,,
0,Peoria,AZ,33.6100225,-112.2399863,4,4,11,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1008539,-115.0995169,4,8,11,TRUE,none,,casual,,FALSE,,,FALSE,,
0,Las Vegas,NV,36.1214517,-115.1696112,3,12,11,TRUE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9511203,-3.1842963,4,15,11,TRUE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9650803,-3.1768882,4.5,13,11,TRUE,none,,,1,,,,,,
0,Montral,QC,45.5467733,-73.6659169,4,6,11,TRUE,none,,,2,FALSE,,,,,
0,Edinburgh,MLN,55.9478616,-3.2059115,3.5,8,11,TRUE,none,,,2,,,,,,
0,Pittsburgh,PA,40.4828638,-79.9510437,4.5,7,11,FALSE,none,,,1,,,,,,
0,Scottsdale,AZ,33.62498299,-111.9239903,4,9,11,TRUE,none,,,2,,,,,,
0,Montral,QC,45.49573006,-73.57974334,4,6,11,TRUE,none,,,2,,TRUE,,,,
1,Phoenix,AZ,33.6249626,-111.9418897,2,4,11,TRUE,none,very_loud,,,FALSE,,,TRUE,,
0,La Prairie,QC,45.4204299,-73.4953888,4.5,3,11,TRUE,none,,,1,,,,,,
0,Charlotte,NC,35.22753877,-80.83837786,4.5,10,11,TRUE,none,,,2,,,,,,
0,Gilbert,AZ,33.3780656,-111.8054825,4.5,15,11,TRUE,none,,,2,TRUE,,,,,
0,Madison,WI,43.075277,-89.4430321,4.5,5,11,TRUE,none,,,2,FALSE,,,,,
0,Pittsburgh,PA,40.3954709,-80.0347424,4,13,11,TRUE,none,,,2,,,,,,
0,Chandler,AZ,33.346843,-111.877144,4,7,11,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.3431318,-80.7687321,3.5,3,11,TRUE,none,,casual,2,TRUE,,,,,
0,Phoenix,AZ,33.5671834,-112.0995566,1.5,3,11,TRUE,none,,,1,,,,,,
0,Tempe,AZ,33.4151154,-111.8864681,5,3,11,TRUE,none,,,2,,,,,,
0,Tolleson,AZ,33.441738,-112.23174,1.5,3,11,TRUE,none,,,3,,,,,,
1,Mesa,AZ,33.4143789,-111.873954,3.5,3,11,TRUE,none,,casual,1,FALSE,,,,,
0,Las Vegas,NV,36.1688235,-115.2185573,3,5,11,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.5206246,-73.5952644,4,16,11,TRUE,none,,,3,,,,,,
0,Montreal,QC,45.5229005,-73.5801996,3.5,7,11,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.5355393,-73.6020183,4,5,11,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.4956956,-73.6213793,4,6,11,TRUE,none,,,2,,,,,,
0,Brossard,QC,45.4339492,-73.477264,5,4,11,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.2402275,-80.9733015,4.5,4,11,FALSE,none,,,1,,,,,,
0,Charlotte,NC,35.070495,-80.8445179,3,5,11,FALSE,none,,,,,,,,,
0,Pittsburgh,PA,40.4297475,-80.0072834,3.5,3,11,TRUE,none,,,2,,,,,,
0,El Mirage,AZ,33.5941333,-112.3246513,2.5,5,11,TRUE,none,,,2,,,,,,
0,North Las Vegas,NV,36.240971,-115.080448,3,3,11,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.199364,-115.241754,4.5,4,11,FALSE,none,,,2,,,,,,
0,Pittsburgh,PA,40.438522,-79.954807,3,14,11,FALSE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9486409,-3.1941658,4,9,11,TRUE,none,,,3,,,,,,
0,Verdun,QC,45.4609199,-73.5671686,4,4,11,TRUE,none,,,1,,,,,,
0,Montral,QC,45.5333145,-73.5833454,4.5,17,11,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1138571,-115.1370379,3,14,11,FALSE,none,,,1,,,,,,
0,Charlotte,NC,35.3040665,-80.859303,3.5,3,11,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.1453333,-115.2778317,4,5,11,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.1141128,-115.170815,4,4,11,TRUE,none,,,3,,,,,,
0,Pittsburgh,PA,40.4051093,-79.99071,3.5,4,11,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.2277626,-80.8379816,4,3,11,FALSE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9475575,-3.1917392,3.5,4,11,TRUE,none,,,2,,,,,,
0,North Las Vegas,NV,36.275827,-115.17857,5,3,11,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.175,-115.136389,2.5,11,11,TRUE,none,,,3,,,,,,
0,Peoria,AZ,33.561991,-112.259004,3,5,11,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.14205095,-115.127324,4,3,11,TRUE,none,,casual,1,FALSE,FALSE,,,,
1,Matthews,NC,35.116238,-80.7223754,4.5,3,11,TRUE,full_bar,,,,,,,FALSE,,
0,Cave Creek,AZ,33.7973036,-111.9768375,3.5,6,11,TRUE,none,,,2,TRUE,,,,,
0,Montreal,QC,45.5238318,-73.5828098,3,9,11,FALSE,none,,,,,,,,,
0,Tempe,AZ,33.3897576,-111.9343636,3.5,5,11,TRUE,none,,,1,,,,,,
1,Glendale,AZ,33.5331253,-112.2581419,3.5,4,11,TRUE,none,,casual,,FALSE,,,,,
1,Edinburgh,EDH,55.9519615,-3.189944,3.5,6,11,TRUE,none,,casual,,,,,,,
1,Glendale,AZ,33.6397913,-112.2245556,2,4,11,TRUE,none,,,,FALSE,,,,,
1,Glendale,AZ,33.524453,-112.186745,2,3,11,TRUE,none,,,,FALSE,TRUE,,,,
0,Pittsburgh,PA,40.428286,-79.976069,1.5,7,11,FALSE,none,very_loud,casual,,,,,FALSE,FALSE,
0,Las Vegas,NV,36.104192,-115.172249,2.5,7,11,TRUE,none,,,2,FALSE,,,,,
1,Tempe,AZ,33.4252168,-111.9349536,2,3,11,TRUE,none,,,1,TRUE,,,,,
0,Montreal,QC,45.5095572,-73.5737671,3.5,3,11,TRUE,none,,,2,,TRUE,,FALSE,,
0,Montral,QC,45.5080066,-73.5596648,3,10,11,FALSE,none,,,2,,FALSE,,,,
0,Las Vegas,NV,36.12746703,-115.1690261,3.5,7,11,FALSE,none,,casual,1,,,,,,
0,Montreal,QC,45.5330663,-73.584284,4.5,4,11,TRUE,none,,,,,,,,,
0,Charlotte,NC,35.336723,-80.962234,3,4,11,TRUE,none,,,2,,,,,,
0,Chandler,AZ,33.305515,-111.9027992,3.5,7,11,TRUE,none,,,3,,,,,,
0,Scottsdale,AZ,33.4999272,-111.9256855,3.5,3,11,FALSE,none,,,,,,,FALSE,,
0,North Las Vegas,NV,36.2246598,-115.1750866,5,4,11,TRUE,full_bar,,,1,,,,,,
0,Matthews,NC,35.06866022,-80.70096374,2,3,11,TRUE,none,,,4,,,,,,
0,Phoenix,AZ,33.450047,-112.075677,4,4,11,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.5014704,-73.570558,3,11,11,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.4738897,-73.6045309,2.5,9,11,TRUE,none,,,1,,,,,,
0,Madison,WI,43.0734333,-89.397698,2,16,11,FALSE,none,,,,,,,,,
0,Glendale,AZ,33.6397914,-112.2245561,3,5,11,TRUE,none,,,,,,,,,
0,Las Vegas,NV,36.1274245,-115.170815,4,3,11,TRUE,none,,,,,,,,,
0,Phoenix,AZ,33.3922941,-112.0971578,3,3,11,TRUE,none,,,,,,,,,
0,Las Vegas,NV,36.1588445,-115.1259564,3,5,11,TRUE,none,,,,,,,,,
0,Las Vegas,NV,36.1156338,-115.172557,2.5,3,11,TRUE,none,,,,,,,,,
0,Edinburgh,EDH,55.95743506,-3.187268972,4,3,11,FALSE,none,,,,,TRUE,,,,
1,Pittsburgh,PA,40.428796,-79.976795,3.5,14,12,TRUE,full_bar,average,dressy,2,FALSE,TRUE,outdoor,FALSE,TRUE,
1,Karlsruhe,BW,48.9961953,8.3915446,4.5,52,12,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,,TRUE
1,Charlotte,NC,35.202356,-80.790535,4.5,17,12,TRUE,full_bar,average,casual,2,TRUE,TRUE,outdoor,FALSE,TRUE,
0,Edinburgh,EDH,55.9526566,-3.189613,4.5,22,12,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9566073,-3.202868,4.5,17,12,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.49046,-79.904612,3,6,12,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Pointe-Claire,QC,45.4398815,-73.8863543,3.5,7,12,TRUE,full_bar,loud,casual,3,FALSE,TRUE,outdoor,FALSE,FALSE,
1,Apache Junction,AZ,33.415764,-111.557015,2,9,12,TRUE,full_bar,loud,casual,1,FALSE,FALSE,outdoor,TRUE,FALSE,
0,Madison,WI,43.075186,-89.390129,2.5,12,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Fort Mill,SC,35.0603265,-80.9921999,1.5,7,12,TRUE,none,loud,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Urbana,IL,40.1112419,-88.2072116,3,26,12,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,TRUE
1,Tempe,AZ,33.393828,-111.974154,5,4,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.5968607,-112.1356308,4,12,12,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Gilbert,AZ,33.34927,-111.822446,4,16,12,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4945477,-79.9347661,4.5,4,12,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5345122,-73.5994963,4,9,12,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.3927151,-80.0372474,2,5,12,TRUE,full_bar,loud,casual,2,FALSE,FALSE,no,FALSE,FALSE,
1,Montral,QC,45.5026478,-73.5703147,4,6,12,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Matthews,NC,35.124741,-80.693712,3,13,12,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.5033888,-73.5600695,4,6,12,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.5378307,-112.0551086,4,12,12,TRUE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4870754,-79.8857543,3.5,14,12,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5076398,-112.0650347,4.5,18,12,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Pittsburgh,PA,40.4417263,-79.9205075,4,6,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Wilkinsburg,PA,40.4438184,-79.8853354,3.5,9,12,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,,TRUE
1,Phoenix,AZ,33.538767,-112.134228,4,4,12,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.4369884,-111.9269769,2.5,18,12,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,FALSE
1,Cave Creek,AZ,33.8204,-111.9521,4,20,12,TRUE,none,very_loud,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Peoria,AZ,33.57683367,-112.239118,4,10,12,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,,
1,Mint Hill,NC,35.1710507,-80.6609085,3.5,17,12,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,,TRUE
1,Las Vegas,NV,36.0999633,-115.10451,1.5,8,12,TRUE,none,loud,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.12809,-115.171626,2.5,3,12,TRUE,none,very_loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Montreal,QC,45.5165708,-73.5785214,2.5,23,12,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Verdun,QC,45.467512,-73.541729,3,9,12,TRUE,full_bar,quiet,dressy,3,TRUE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.3880497,-111.8402882,2.5,16,12,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Champaign,IL,40.110113,-88.233218,3,22,12,FALSE,none,quiet,casual,2,TRUE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.6546046,-112.1526954,3,14,12,FALSE,none,quiet,casual,1,TRUE,FALSE,,FALSE,,
0,Matthews,NC,35.1254834,-80.6548497,4.5,9,12,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.56906798,-111.8901574,4.5,30,12,FALSE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Avondale,AZ,33.492985,-112.286067,4.5,17,12,FALSE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1226529,-115.1441793,3,9,12,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Champaign,IL,40.110409,-88.233218,3.5,22,12,FALSE,none,loud,casual,1,TRUE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.623899,-112.031235,4,5,12,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1512851,-115.1525326,3.5,14,12,FALSE,none,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1144544,-115.0917302,4,22,12,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5212177,-73.55338097,4,9,12,FALSE,full_bar,loud,casual,3,FALSE,FALSE,,TRUE,FALSE,
1,Madison,WI,43.075141,-89.394958,4,15,12,FALSE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.128079,-80.938538,4,8,12,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Tempe,AZ,33.3474681,-111.9644368,2,8,12,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Karlsruhe,BW,49.0053237,8.4142924,3.5,11,12,TRUE,full_bar,average,casual,2,TRUE,TRUE,no,TRUE,FALSE,
1,Las Vegas,NV,36.095691,-115.189211,4,12,12,TRUE,none,average,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4494739,-112.0749148,2.5,19,12,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5376769,-73.6016674,4.5,6,12,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Belmont,NC,35.2527471,-81.0422163,3.5,5,12,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.089797,-80.86844,3,3,12,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.452835,-111.99018,2.5,6,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Crafton,PA,40.4382419,-80.0682068,4,10,12,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,,
1,Madison,WI,43.059889,-89.523622,3.5,8,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.5239474,-112.1105426,3.5,12,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Phoenix,AZ,33.6831619,-112.07535,3.5,18,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,Phoenix,AZ,33.6555982,-112.1341515,3,21,12,FALSE,none,average,casual,1,TRUE,FALSE,,FALSE,,
1,Glendale,AZ,33.5382697,-112.1776252,3,6,12,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Fountain Hills,AZ,33.5711455,-111.7120627,3.5,13,12,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.332733,-111.946971,2.5,12,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.1295515,-115.1114989,2,6,12,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Montreal,QC,45.5632168,-73.6099105,3,5,12,TRUE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Verdun,QC,45.45248835,-73.56810058,4,12,12,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Verdun,QC,45.449302,-73.5725647,4,11,12,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Waterloo,ON,43.4667473,-80.523446,4,11,12,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,
1,Edinburgh,EDH,55.9436949,-3.2033914,3.5,16,12,TRUE,full_bar,average,casual,2,TRUE,TRUE,no,FALSE,TRUE,
1,Edinburgh,EDH,55.9761023,-3.1697219,4,14,12,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,,TRUE
1,Edinburgh,EDH,55.9487033,-3.1945055,2.5,20,12,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,,
1,Cave Creek,AZ,33.7982003,-111.9799078,3.5,11,12,TRUE,none,average,casual,1,,FALSE,,FALSE,TRUE,
0,Middleton,WI,43.0826106,-89.5022427,3.5,25,12,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,,
1,Charlotte,NC,35.1927328,-80.8735693,3.5,13,12,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Savoy,IL,40.06959884,-88.24905396,2.5,10,12,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Montral,QC,45.5249137,-73.5862312,3.5,14,12,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Madison,WI,43.102942,-89.345949,3,16,12,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Montral,QC,45.5411494,-73.6416693,3.5,6,12,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,McFarland,WI,43.0138,-89.3027492,4,9,12,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,El Mirage,AZ,33.6102879,-112.3413174,3,7,12,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Peoria,AZ,33.5696,-112.2476,5,10,12,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1622362,-115.0621037,1.5,10,12,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.394199,-80.062986,4,27,12,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Edinburgh,EDH,55.953455,-3.204471,4,16,12,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,FALSE,
1,Glendale,AZ,33.6702113,-112.2016418,3.5,3,12,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Madison,WI,43.1254222,-89.312196,3,8,12,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
0,Edinburgh,EDH,55.9496297,-3.1898129,3.5,3,12,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Montral,QC,45.4689044,-73.6190182,4.5,15,12,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Tempe,AZ,33.383123,-111.964485,3.5,7,12,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5072809,-73.5605243,3,12,12,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,FALSE,FALSE,
1,Pittsburgh,PA,40.43952949,-79.89742289,4,14,12,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Gilbert,AZ,33.3657298,-111.7897671,4,9,12,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.45137456,-112.0967077,4.5,10,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
0,Las Vegas,NV,36.098909,-115.175557,3,5,12,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Karlsruhe,BW,48.99677,8.48544,4,7,12,TRUE,beer_and_wine,quiet,dressy,4,FALSE,FALSE,no,TRUE,,
1,Chandler,AZ,33.3048389,-111.9490143,3.5,7,12,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Fort Mill,SC,35.02870359,-80.96711129,4.5,4,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Chandler,AZ,33.33652115,-111.8769608,4,20,12,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.084985,-115.151099,4,12,12,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.4924574,-73.5808916,4.5,11,12,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4148655,-111.9949239,4.5,4,12,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
0,Gilbert,AZ,33.3602435,-111.7901059,3.5,15,12,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.0306704,-115.1357418,3.5,15,12,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.4227968,-111.9345668,4.5,5,12,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Phoenix,AZ,33.5974201,-112.0123844,3,21,12,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Belmont,NC,35.251298,-81.025964,2.5,8,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Middleton,WI,43.0954855,-89.5235823,2,5,12,TRUE,none,,casual,4,FALSE,TRUE,,TRUE,,
1,Middleton,WI,43.0969474,-89.4997902,3.5,10,12,TRUE,full_bar,average,casual,1,FALSE,FALSE,,TRUE,,
1,Madison,WI,43.120575,-89.3083769,3.5,23,12,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,,
1,Apache Junction,AZ,33.4148289,-111.571277,1.5,3,12,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.624662,-111.943525,3,8,12,TRUE,none,average,casual,1,,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.2754724,-80.7937639,2.5,4,12,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
