InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557621,85232D,SET/3 DECOUPAGE STACKING TINS,3,6/21/11 14:00,4.95,12444,Norway
557466,22334,DINOSAUR PARTY BAG + STICKER SET,8,6/20/11 13:08,1.65,13815,Germany
578541,22663,JUMBO BAG DOLLY GIRL DESIGN,3,11/24/11 15:01,2.08,14277,France
579692,21181,PLEASE ONE PERSON METAL SIGN,48,11/30/11 14:05,1.85,12433,Norway
540546,20977,36 PENCILS TUBE WOODLAND,16,1/9/11 15:56,1.25,12766,Portugal
543518,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,36,2/9/11 11:21,1.69,12753,Japan
553931,22852,DOG BOWL VINTAGE CREAM,4,5/20/11 10:27,4.25,14911,EIRE
570388,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,10/10/11 12:37,4.95,14911,EIRE
552731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,5/11/11 10:43,2.95,12372,Denmark
579529,21156,RETROSPOT CHILDRENS APRON,8,11/30/11 8:50,1.95,12488,France
551258,22077,6 RIBBONS RUSTIC CHARM,12,4/27/11 12:02,1.65,12621,Germany
550284,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,4/15/11 14:10,4.15,12383,Belgium
574740,21116,OWL DOORSTOP,16,11/6/11 16:07,4.25,12357,Switzerland
572124,15056N,EDWARDIAN PARASOL NATURAL,36,10/21/11 8:47,5.95,14156,EIRE
549667,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,4/11/11 12:20,2.95,14911,EIRE
576394,84992,72 SWEETHEART FAIRY CAKE CASES,120,11/15/11 10:32,0.42,12415,Australia
538093,22082,RIBBON REEL STRIPES DESIGN ,10,12/9/10 14:49,1.65,12682,France
557670,22491,PACK OF 12 COLOURED PENCILS,576,6/22/11 10:11,0.72,12798,Japan
541206,22491,PACK OF 12 COLOURED PENCILS,144,1/14/11 12:24,0.72,14646,Netherlands
539488,22422,TOOTHPASTE TUBE PEN,12,12/20/10 9:37,0.65,12377,Switzerland
545937,22899,CHILDREN'S APRON DOLLY GIRL ,6,3/8/11 12:05,2.1,12758,Portugal
537868,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/8/10 16:49,0.42,12433,Norway
549738,21154,RED RETROSPOT OVEN GLOVE ,10,4/12/11 9:28,1.25,,Hong Kong
570030,21987,PACK OF 6 SKULL PAPER CUPS,12,10/7/11 10:44,0.65,12740,France
564173,22659,LUNCH BOX I LOVE LONDON,12,8/23/11 14:23,1.95,12567,France
567959,23205,CHARLOTTE BAG VINTAGE ALPHABET ,20,9/23/11 9:13,0.85,12516,Germany
560728,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,7/20/11 14:38,1.65,12520,Germany
555096,23174,REGENCY SUGAR BOWL GREEN,4,5/31/11 13:32,4.15,12682,France
566736,22437,SET OF 9 BLACK SKULL BALLOONS,20,9/14/11 14:19,0.85,12726,France
567904,23176,ABC TREASURE BOOK BOX ,8,9/22/11 16:34,2.25,12609,Germany
559819,23203,JUMBO BAG DOILEY PATTERNS,20,7/12/11 16:58,2.08,12682,France
558113,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,6/27/11 8:48,3.25,14911,EIRE
537693,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,12/8/10 10:45,3.75,12441,France
571034,21166,COOK WITH WINE METAL SIGN ,12,10/13/11 12:47,2.08,12359,Cyprus
552844,21086,SET/6 RED SPOTTY PAPER CUPS,12,5/11/11 14:37,0.65,12649,Germany
562034,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,8/2/11 9:14,3.75,12449,Belgium
570082,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,10/7/11 11:19,0.12,12524,Germany
562273,23012,GLASS APOTHECARY BOTTLE PERFUME,4,8/4/11 9:55,3.95,12502,Spain
567290,22631,CIRCUS PARADE LUNCH BOX ,64,9/19/11 11:54,1.65,14646,Netherlands
545706,22492,MINI PAINT SET VINTAGE ,36,3/7/11 9:10,0.65,12712,Germany
564734,22992,REVOLVER WOODEN RULER ,6,8/28/11 13:32,1.95,12484,Spain
571425,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,10/17/11 12:41,4.95,14911,EIRE
566494,23242,TREASURE TIN BUFFALO BILL ,144,9/13/11 11:12,2.08,17404,Sweden
572887,22493,PAINT YOUR OWN CANVAS SET,12,10/26/11 13:47,1.65,12362,Belgium
544115,21094,SET/6 RED SPOTTY PAPER PLATES,12,2/16/11 11:45,0.85,12727,France
542922,22423,REGENCY CAKESTAND 3 TIER,3,2/2/11 9:06,12.75,12682,France
547925,22521,CHILDS GARDEN TROWEL PINK,12,3/28/11 13:57,0.85,12481,Germany
554827,22355,CHARLOTTE BAG SUKI DESIGN,100,5/26/11 15:19,0.72,14646,Netherlands
546875,22561,WOODEN SCHOOL COLOURING SET,12,3/17/11 16:38,1.65,12514,Italy
540550,22700,BLACK AND WHITE DOG BOWL,6,1/10/11 9:11,2.95,12539,Spain
578348,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,11/24/11 9:34,9.95,12494,France
579069,22921,HERB MARKER CHIVES ,12,11/28/11 10:31,0.65,14911,EIRE
547790,22079,RIBBON REEL HEARTS DESIGN ,10,3/25/11 12:04,1.65,12545,Spain
565124,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,9/1/11 12:09,4.95,12436,Norway
573402,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,10/30/11 15:44,0.55,12494,France
547412,22537,MAGIC DRAWING SLATE DINOSAUR,24,3/23/11 9:42,0.42,12399,Belgium
568095,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,9/23/11 14:49,1.65,14911,EIRE
572560,22660,DOORMAT I LOVE LONDON,4,10/25/11 8:45,8.25,12476,Germany
552978,22934,BAKING MOULD EASTER EGG WHITE CHOC,48,5/12/11 14:46,2.55,12590,Germany
537368,22776,SWEETHEART CAKESTAND 3 TIER,2,12/6/10 12:40,9.95,14911,EIRE
550527,23051,RECYCLED ACAPULCO MAT BLUE,4,4/19/11 10:48,8.25,12476,Germany
560783,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/21/11 10:24,0.55,15108,European Community
559173,22776,SWEETHEART CAKESTAND 3 TIER,1,7/7/11 10:03,9.95,12540,Spain
565416,22716,CARD CIRCUS PARADE,12,9/4/11 12:00,0.42,12710,Germany
570718,22705,WRAP GREEN PEARS ,25,10/12/11 10:36,0.42,12518,Germany
563482,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,8/16/11 15:54,4.15,17097,Spain
563753,16161U,WRAP SUKI AND FRIENDS,25,8/19/11 10:51,0.42,12513,France
581587,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,12/9/11 12:50,4.15,12680,France
554985,21770,OPEN CLOSED METAL SIGN,2,5/29/11 12:26,4.95,12426,Germany
553148,22332,SKULLS PARTY BAG + STICKER SET,8,5/13/11 14:09,1.65,,Hong Kong
538826,21110,LARGE CAKE TOWEL PINK SPOTS,6,12/14/10 12:58,6.75,12370,Cyprus
572236,23512,EMBROIDERED RIBBON REEL ROSIE,3,10/21/11 14:42,2.08,14646,Netherlands
565443,22492,MINI PAINT SET VINTAGE ,36,9/4/11 14:22,0.65,12567,France
576245,22941,CHRISTMAS LIGHTS 10 REINDEER,2,11/14/11 13:40,8.5,12553,France
570016,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,10/7/11 10:06,0.39,14911,EIRE
560569,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6,7/19/11 14:04,2.55,12480,Germany
569844,23287,RED VINTAGE SPOT BEAKER,24,10/6/11 13:30,0.85,12626,Germany
537868,21260,FIRST AID TIN,12,12/8/10 16:49,3.25,12433,Norway
569739,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,10/6/11 10:48,4.25,14911,EIRE
538002,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,12/9/10 11:48,8.95,14932,Channel Islands
556241,22804,CANDLEHOLDER PINK HANGING HEART,6,6/9/11 16:04,2.95,12597,Spain
540824,22423,REGENCY CAKESTAND 3 TIER,1,1/11/11 13:31,12.75,12728,France
562287,21242,RED RETROSPOT PLATE ,8,8/4/11 11:07,1.69,12455,Spain
573153,22629,SPACEBOY LUNCH BOX ,48,10/28/11 7:39,1.95,12678,France
557263,21668,RED STRIPE CERAMIC DRAWER KNOB,96,6/19/11 11:08,1.06,14646,Netherlands
560360,21179,NO JUNK MAIL METAL SIGN,24,7/18/11 11:55,0.39,12744,Singapore
562789,23360,SET 8 CANDLES VINTAGE DOILEY,1,8/9/11 13:50,1.95,14646,Netherlands
556509,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,6/13/11 10:33,1.65,12708,Germany
560445,20983,12 PENCILS TALL TUBE RED RETROSPOT,96,7/19/11 9:08,0.85,14156,EIRE
545226,85053,FRENCH ENAMEL CANDLEHOLDER,6,3/1/11 9:33,2.1,12428,Finland
565145,23077,DOUGHNUT LIP GLOSS ,200,9/1/11 13:50,1.04,12415,Australia
577355,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,11/18/11 15:53,3.95,14911,EIRE
564216,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,8/24/11 9:23,1.45,12642,Germany
574093,22090,PAPER BUNTING RETROSPOT,12,11/3/11 9:43,2.95,12437,France
543737,21563,RED HEART SHAPE LOVE BUCKET ,12,2/11/11 12:45,2.95,12477,Germany
567512,22621,TRADITIONAL KNITTING NANCY,12,9/20/11 15:03,1.65,12720,Germany
539338,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12/17/10 10:54,4.95,17404,Sweden
576064,21926,RED/CREAM STRIPE CUSHION COVER ,2,11/13/11 15:37,1.25,12508,France
571824,22973,CHILDREN'S CIRCUS PARADE MUG,12,10/19/11 11:49,1.65,12472,Germany
559418,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,7/8/11 11:36,1.25,12681,France
546252,22382,LUNCH BAG SPACEBOY DESIGN ,10,3/10/11 14:42,1.65,14930,Channel Islands
568310,21175,GIN + TONIC DIET METAL SIGN,12,9/26/11 12:48,2.55,14911,EIRE
548969,20719,WOODLAND CHARLOTTE BAG,100,4/5/11 11:01,0.72,14646,Netherlands
550188,84086C,PINK/PURPLE RETRO RADIO,12,4/14/11 18:57,2.95,12457,Switzerland
567526,22625,RED KITCHEN SCALES,48,9/21/11 9:06,7.65,12435,Denmark
546365,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,3/11/11 11:35,0.85,12520,Germany
539488,22107,PIZZA PLATE IN BOX,12,12/20/10 9:37,3.75,12377,Switzerland
578488,23581,JUMBO BAG PAISLEY PARK,10,11/24/11 12:53,2.08,12784,Portugal
559928,20977,36 PENCILS TUBE WOODLAND,16,7/14/11 8:52,1.25,12405,Finland
573401,21094,SET/6 RED SPOTTY PAPER PLATES,12,10/30/11 15:43,0.85,12364,Belgium
568095,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,4,9/23/11 14:49,3.75,14911,EIRE
560491,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,7/19/11 10:51,1.25,12415,Australia
553547,22433,WATERING CAN GREEN DINOSAUR,6,5/17/11 15:48,1.95,12474,Germany
540547,84913B,MINT GREEN ROSE TOWEL,4,1/9/11 16:07,4.65,14911,EIRE
571201,22751,FELTCRAFT PRINCESS OLIVIA DOLL,12,10/14/11 12:28,3.39,14937,Channel Islands
555569,22224,WHITE LOVEBIRD LANTERN,6,6/5/11 15:29,2.95,12727,France
574336,22629,SPACEBOY LUNCH BOX ,12,11/4/11 9:52,1.95,12397,Belgium
581193,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,12/7/11 17:05,0.21,17097,Spain
563947,23313,VINTAGE CHRISTMAS BUNTING,6,8/22/11 10:18,4.95,12363,Unspecified
544574,21408,SPOTTY PINK DUCK DOORSTOP,3,2/21/11 13:51,4.25,12365,Cyprus
566233,22979,PANTRY WASHING UP BRUSH,12,9/11/11 11:04,1.45,12635,Germany
542713,22435,SET OF 9 HEART SHAPED BALLOONS,12,1/31/11 13:27,1.25,12668,Germany
573867,23084,RABBIT NIGHT LIGHT,48,11/1/11 12:12,1.79,12674,France
552878,22813,PACK 3 BOXES BIRD PANNETONE ,36,5/12/11 9:54,1.95,12625,Germany
555407,21385,IVORY HANGING DECORATION  HEART,24,6/3/11 7:48,0.85,12775,Netherlands
571670,22483,RED GINGHAM TEDDY BEAR ,6,10/18/11 13:12,2.95,12611,Italy
569650,23515,EMBROIDERED RIBBON REEL DAISY ,144,10/5/11 12:44,1.79,12415,Australia
552211,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,5/6/11 15:01,1.25,12709,Germany
560901,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,7/21/11 17:39,7.9,12476,Germany
560445,22993,SET OF 4 PANTRY JELLY MOULDS,72,7/19/11 9:08,1.06,14156,EIRE
542237,22196,SMALL HEART MEASURING SPOONS,12,1/26/11 14:30,0.85,12347,Iceland
558639,23207,LUNCH BAG ALPHABET DESIGN,20,7/1/11 8:55,1.65,13492,Switzerland
567915,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,9/22/11 17:15,3.25,12579,France
575661,23333,IVORY WICKER HEART MEDIUM,5,11/10/11 14:39,1.25,12617,France
547194,20713,JUMBO BAG OWLS,2,3/21/11 12:42,1.95,12637,France
561658,23068,ALUMINIUM STAMPED HEART,4,7/28/11 16:06,2.49,12743,Unspecified
559521,22548,HEADS AND TAILS SPORTING FUN,6,7/8/11 16:26,1.25,,Unspecified
577609,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,11/21/11 9:51,39.95,12349,Italy
570452,23080,RED METAL BOX TOP SECRET,2,10/10/11 15:15,8.25,12427,Germany
557621,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,3,6/21/11 14:00,14.95,12444,Norway
540546,21832,CHOCOLATE CALCULATOR,12,1/9/11 15:56,1.65,12766,Portugal
567428,84978,HANGING HEART JAR T-LIGHT HOLDER,12,9/20/11 11:35,1.25,14911,EIRE
578140,23583,LUNCH BAG PAISLEY PARK  ,200,11/23/11 10:58,1.45,14646,Netherlands
549738,21240,BLUE POLKADOT CUP,48,4/12/11 9:28,0.85,,Hong Kong
543737,21217,RED RETROSPOT ROUND CAKE TINS,10,2/11/11 12:45,9.95,12477,Germany
572695,22595,GINGHAM HEART DECORATION,12,10/25/11 14:23,0.85,12610,Italy
552845,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,5/11/11 14:37,2.25,14646,Netherlands
566195,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,9/9/11 13:44,0.65,12433,Norway
551258,20712,JUMBO BAG WOODLAND ANIMALS,20,4/27/11 12:02,2.08,12621,Germany
571035,22178,VICTORIAN GLASS HANGING T-LIGHT,6,10/13/11 12:50,1.95,12446,RSA
564975,23174,REGENCY SUGAR BOWL GREEN,1,8/31/11 15:35,4.15,17097,Spain
542542,21245,GREEN POLKADOT PLATE ,8,1/28/11 14:37,1.69,12431,Australia
541430,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,1/18/11 9:50,1.25,12356,Portugal
564734,20971,PINK BLUE FELT CRAFT TRINKET BOX,6,8/28/11 13:32,1.25,12484,Spain
548993,21217,RED RETROSPOT ROUND CAKE TINS,48,4/5/11 13:56,8.95,12753,Japan
575896,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,11/11/11 14:52,0.55,12480,Germany
554132,22551,PLASTERS IN TIN SPACEBOY,12,5/23/11 9:43,1.65,12360,Austria
541975,21843,RED RETROSPOT CAKE STAND,4,1/24/11 14:24,10.95,,Hong Kong
556127,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,6/9/11 10:23,0.29,12406,Denmark
570467,23292,SPACEBOY CHILDRENS CUP,8,10/10/11 16:06,1.25,12607,USA
579708,23695,DOILY THANK YOU CARD,12,11/30/11 14:16,0.42,12682,France
564734,22906,12 MESSAGE CARDS WITH ENVELOPES,12,8/28/11 13:32,1.65,12484,Spain
570657,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,10/11/11 14:10,1.65,14911,EIRE
545227,22986,GINGHAM ROSE WRAP,25,3/1/11 9:35,0.42,12428,Finland
555095,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,5/31/11 13:32,4.95,12540,Spain
564173,23326,HANGING MINI COLOURED BOTTLES,48,8/23/11 14:23,0.63,12567,France
554861,22303,COFFEE MUG APPLES DESIGN,6,5/27/11 10:29,2.55,12633,Germany
581193,23247,BISCUIT TIN 50'S CHRISTMAS,1,12/7/11 17:05,2.89,17097,Spain
577850,22978,PANTRY ROLLING PIN,6,11/22/11 11:04,3.75,14911,EIRE
578541,84879,ASSORTED COLOUR BIRD ORNAMENT,32,11/24/11 15:01,1.69,14277,France
568698,23203,JUMBO BAG VINTAGE DOILY ,20,9/28/11 14:57,2.08,14911,EIRE
546569,85205B,PINK FELT EASTER RABBIT GARLAND,6,3/15/11 10:53,2.55,14016,EIRE
555650,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,6/6/11 13:48,0.55,14156,EIRE
569496,21914,BLUE HARMONICA IN BOX ,12,10/4/11 13:45,1.25,12395,Belgium
537818,21888,BINGO SET,8,12/8/10 13:53,3.75,12766,Portugal
543370,22788,BROCANTE COAT RACK,1,2/7/11 14:51,9.95,12359,Cyprus
570672,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/11/11 14:52,2.95,12536,France
552826,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,5/11/11 13:20,1.45,14277,France
559134,20749,ASSORTED COLOUR MINI CASES,2,7/6/11 13:14,7.95,12700,France
552325,21239,PINK  POLKADOT CUP,8,5/9/11 9:47,0.85,12490,France
560694,20713,JUMBO BAG OWLS,10,7/20/11 12:05,2.08,12757,Portugal
566195,16014,SMALL CHINESE STYLE SCISSOR,20,9/9/11 13:44,0.42,12433,Norway
557247,20725,LUNCH BAG RED RETROSPOT,20,6/17/11 15:09,1.65,12731,France
546660,22928,YELLOW GIANT GARDEN THERMOMETER,2,3/15/11 14:32,5.95,14156,EIRE
568554,22079,RIBBON REEL HEARTS DESIGN ,10,9/27/11 15:31,1.65,12455,Spain
540463,22449,SILK PURSE BABUSHKA PINK,6,1/7/11 13:13,3.35,12489,France
550192,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/15/11 8:45,2.08,12582,Finland
570388,22960,JAM MAKING SET WITH JARS,6,10/10/11 12:37,4.25,14911,EIRE
564972,21871,SAVE THE PLANET MUG,12,8/31/11 15:30,1.25,12621,Germany
541480,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/18/11 12:05,1.25,12527,Germany
573286,85150,LADIES & GENTLEMEN METAL SIGN,1,10/28/11 14:38,2.55,,Switzerland
547822,48185,DOORMAT FAIRY CAKE,4,3/25/11 14:53,7.95,12668,Germany
571445,22423,REGENCY CAKESTAND 3 TIER,1,10/17/11 13:44,12.75,12463,Belgium
544355,85230G,ORANGE VOTIVE CANDLE,24,2/18/11 10:53,0.29,12714,France
554106,22662,LUNCH BAG DOLLY GIRL DESIGN,10,5/22/11 14:05,1.65,12710,Germany
566557,22826,LOVE SEAT ANTIQUE WHITE METAL,1,9/13/11 11:47,85,14646,Netherlands
556127,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,6/9/11 10:23,3.75,12406,Denmark
566179,22153,ANGEL DECORATION STARS ON DRESS,48,9/9/11 12:42,0.42,,Israel
575880,21888,BINGO SET,4,11/11/11 13:35,3.75,12726,France
569568,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,10/5/11 9:57,0.42,12700,France
542216,22045,SPACEBOY GIFT WRAP,25,1/26/11 12:29,0.42,14911,EIRE
538255,22374,AIRLINE BAG VINTAGE JET SET RED,4,12/10/10 12:33,4.25,14911,EIRE
571923,23286,BLUE VINTAGE SPOT BEAKER,8,10/19/11 16:24,0.85,12685,France
571034,22697,GREEN REGENCY TEACUP AND SAUCER,6,10/13/11 12:47,2.95,12359,Cyprus
579503,20713,JUMBO BAG OWLS,1,11/29/11 16:23,2.08,17097,Spain
546569,84836,ZINC METAL HEART DECORATION,12,3/15/11 10:53,1.25,14016,EIRE
574550,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,11/4/11 15:18,4.25,12484,Spain
562600,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,8/8/11 10:01,2.95,12676,Sweden
577126,23101,SILVER STARS TABLE DECORATION,24,11/17/11 19:22,0.83,12406,Denmark
570672,23266,SET OF 3 WOODEN STOCKING DECORATION,12,10/11/11 14:52,1.25,12536,France
552826,22840,ROUND CAKE TIN VINTAGE RED,2,5/11/11 13:20,7.95,14277,France
562602,22077,6 RIBBONS RUSTIC CHARM,12,8/8/11 10:11,1.65,12865,Austria
554324,23066,SMALL DECO JEWELLERY STAND,4,5/23/11 15:38,8.25,12712,Germany
542542,21115,ROSE CARAVAN DOORSTOP,4,1/28/11 14:37,6.75,12431,Australia
557789,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/22/11 16:32,0.85,12379,Belgium
552449,22698,PINK REGENCY TEACUP AND SAUCER,6,5/9/11 13:49,2.95,12355,Bahrain
580160,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,12/2/11 10:47,2.55,12700,France
574501,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,5,11/4/11 13:15,1.65,12577,France
576051,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,20,11/13/11 14:45,1.65,14911,EIRE
558262,21121,SET/10 RED POLKADOT PARTY CANDLES,288,6/28/11 8:45,1.06,14646,Netherlands
559665,22652,TRAVEL SEWING KIT,4,7/11/11 13:35,1.65,12556,Spain
563914,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/21/11 13:18,2.95,12518,Germany
544672,21988,PACK OF 6 SKULL PAPER PLATES,12,2/22/11 15:45,0.85,14646,Netherlands
559987,23309,SET OF 60 I LOVE LONDON CAKE CASES ,48,7/14/11 12:12,0.55,12619,Germany
581494,22549,PICTURE DOMINOES,12,12/9/11 10:13,1.45,12518,Germany
571670,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,10/18/11 13:12,8.5,12611,Italy
545301,22559,SEASIDE FLYING DISC,12,3/1/11 12:26,1.25,12679,France
555282,21212,PACK OF 72 RETROSPOT CAKE CASES,24,6/2/11 9:04,0.55,12709,Germany
571556,22176,BLUE OWL SOFT TOY,6,10/18/11 9:24,2.95,12662,Germany
543370,22494,EMERGENCY FIRST AID TIN ,12,2/7/11 14:51,1.25,12359,Cyprus
548664,21467,CHERRY CROCHET FOOD COVER,6,4/1/11 14:45,3.75,14911,EIRE
555383,23108,SET OF 10 LED DOLLY LIGHTS,2,6/2/11 15:13,6.25,12517,Germany
552315,22025,RING OF ROSES BIRTHDAY CARD,12,5/8/11 16:10,0.42,12700,France
561661,21931,JUMBO STORAGE BAG SUKI,1,7/28/11 16:21,2.08,12743,Unspecified
560901,23317,BLUE REFECTORY CLOCK ,2,7/21/11 17:39,9.95,12476,Germany
560245,23000,TRAVEL CARD WALLET TRANSPORT,1,7/17/11 12:15,0.42,,Switzerland
538174,22621,TRADITIONAL KNITTING NANCY,12,12/10/10 9:35,1.45,12471,Germany
561911,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,8/1/11 10:26,1.25,12534,Germany
562605,21829,DINOSAUR KEYRINGS ASSORTED,72,8/8/11 10:59,0.21,12530,Germany
571201,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,10/14/11 12:28,1.06,14937,Channel Islands
565930,23320,GIANT 50'S CHRISTMAS CRACKER,12,9/8/11 10:32,2.89,12685,France
571030,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,10/13/11 12:26,2.55,12876,Belgium
560202,23017,APOTHECARY MEASURING JAR,1,7/15/11 13:10,12.5,12712,Germany
574056,22667,RECIPE BOX RETROSPOT ,24,11/2/11 14:09,2.55,14646,Netherlands
565857,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,9/7/11 14:13,1.65,14911,EIRE
566233,23431,NATURAL HANGING QUILTED HEARTS ,24,9/11/11 11:04,0.83,12635,Germany
537995,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,12/9/10 11:39,8.5,12712,Germany
551988,22684,FRENCH BLUE METAL DOOR SIGN 9,10,5/5/11 15:08,1.25,12576,Poland
577809,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,11/22/11 8:34,3.75,12584,Italy
580153,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/2/11 10:23,1.65,12762,Portugal
565857,22550,HOLIDAY FUN LUDO,6,9/7/11 14:13,3.75,14911,EIRE
544479,20725,LUNCH BAG RED RETROSPOT,100,2/21/11 10:28,1.45,14646,Netherlands
550821,84987,SET OF 36 TEATIME PAPER DOILIES,1,4/21/11 8:54,1.45,12506,France
562789,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,8/9/11 13:50,2.55,14646,Netherlands
560360,22090,PAPER BUNTING RETROSPOT,12,7/18/11 11:55,2.95,12744,Singapore
541932,22699,ROSES REGENCY TEACUP AND SAUCER ,24,1/24/11 11:39,2.55,14439,Greece
581570,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,12/9/11 11:59,4.95,12662,Germany
557621,21770,OPEN CLOSED METAL SIGN,2,6/21/11 14:00,4.95,12444,Norway
540976,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/12/11 15:00,1.65,12652,France
571187,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,10/14/11 11:39,4.15,12380,Belgium
574869,21484,CHICK GREY HOT WATER BOTTLE,4,11/7/11 12:44,4.25,12708,Germany
571556,23108,SET OF 10 LED DOLLY LIGHTS,2,10/18/11 9:24,6.25,12662,Germany
541631,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/20/11 10:47,7.95,12637,France
547387,23010,CIRCUS PARADE BABY GIFT SET,6,3/22/11 16:00,14.95,12539,Spain
546678,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,3/15/11 16:39,2.95,12681,France
540769,85176,SEWING SUSAN 21 NEEDLE SET,12,1/11/11 10:38,0.85,12601,Germany
569866,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,10/6/11 14:50,1.65,12757,Portugal
575151,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,11/8/11 16:12,2.95,12395,Belgium
570841,23390,DOLLY GIRL MINI BACKPACK,4,10/12/11 14:18,4.15,12553,France
569556,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,10/5/11 8:50,2.08,14936,Channel Islands
581266,21628,TRIANGULAR POUFFE VINTAGE ,1,12/8/11 11:25,14.95,12621,Germany
545105,22551,PLASTERS IN TIN SPACEBOY,12,2/28/11 11:58,1.65,12598,France
541711,22448,PIN CUSHION BABUSHKA RED,12,1/21/11 11:18,3.35,14646,Netherlands
556886,22620,4 TRADITIONAL SPINNING TOPS,12,6/15/11 12:34,1.45,12624,France
566076,20979,36 PENCILS TUBE RED RETROSPOT,16,9/9/11 9:13,1.25,12449,Belgium
559418,23158,SET OF 5 LUCKY CAT MAGNETS ,12,7/8/11 11:36,2.08,12681,France
570637,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,10/11/11 12:34,0.79,12530,Germany
536885,48184,DOORMAT ENGLISH ROSE ,10,12/3/10 11:42,6.75,,EIRE
568056,21154,RED RETROSPOT OVEN GLOVE ,10,9/23/11 12:55,1.25,12705,Germany
