InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557675,22452,MEASURING TAPE BABUSHKA PINK,12,6/22/11 10:27,2.95,,Hong Kong
546091,22930,BAKING MOULD HEART MILK CHOCOLATE,6,3/9/11 11:53,2.55,14936,Channel Islands
567340,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,9/19/11 15:02,0.55,12540,Spain
572061,22629,SPACEBOY LUNCH BOX ,12,10/20/11 12:53,1.95,12474,Germany
563098,23172,REGENCY TEA PLATE PINK,12,8/12/11 9:14,1.65,14911,EIRE
581003,20985,HEART CALCULATOR,12,12/7/11 8:38,1.25,14911,EIRE
555095,84375,SET OF 20 KIDS COOKIE CUTTERS,12,5/31/11 13:32,2.1,12540,Spain
577039,23256,CHILDRENS CUTLERY SPACEBOY ,4,11/17/11 13:30,4.15,12539,Spain
571312,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,10/17/11 10:42,1.65,12474,Germany
566195,16016,LARGE CHINESE STYLE SCISSOR,10,9/9/11 13:44,0.85,12433,Norway
570964,22472,TV DINNER TRAY DOLLY GIRL,3,10/13/11 11:50,4.95,12766,Portugal
566625,35819B,ACRYLIC HANGING JEWEL,BLUE,36,9/14/11 9:38,0.38,14911,EIRE
560901,84976,RECTANGULAR SHAPED MIRROR,12,7/21/11 17:39,0.79,12476,Germany
541491,21889,WOODEN BOX OF DOMINOES,12,1/18/11 14:04,1.25,12510,Spain
546091,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,3/9/11 11:53,1.95,14936,Channel Islands
554104,22710,WRAP I LOVE LONDON ,25,5/22/11 14:03,0.42,12705,Germany
558864,21914,BLUE HARMONICA IN BOX ,12,7/4/11 12:38,1.25,,EIRE
560445,23066,SMALL DECO JEWELLERY STAND,48,7/19/11 9:08,7.45,14156,EIRE
562560,22445,PENCIL CASE LIFE IS BEAUTIFUL,2,8/5/11 17:12,2.95,14156,EIRE
542777,21635,MADRAS NOTEBOOK LARGE ,6,2/1/11 8:31,3.75,14911,EIRE
547508,22629,SPACEBOY LUNCH BOX ,64,3/23/11 13:39,1.65,12683,France
541267,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,1/17/11 10:37,7.95,12779,Poland
542080,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,1/25/11 12:16,3.25,13815,Germany
538311,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,20,12/10/10 13:48,2.1,12785,Portugal
574550,23077,DOUGHNUT LIP GLOSS ,20,11/4/11 15:18,1.25,12484,Spain
569844,21245,GREEN POLKADOT PLATE ,24,10/6/11 13:30,1.69,12626,Germany
560997,22629,SPACEBOY LUNCH BOX ,12,7/22/11 13:59,1.95,12627,Germany
551278,23206,LUNCH BAG APPLE DESIGN,20,4/27/11 13:13,1.65,12483,Sweden
580153,21175,GIN AND TONIC DIET METAL SIGN,12,12/2/11 10:23,2.55,12762,Portugal
563288,23289,DOLLY GIRL CHILDRENS BOWL,16,8/15/11 12:53,1.25,12656,France
574501,21394,RED POLKADOT BEAKER ,6,11/4/11 13:15,0.39,12577,France
558684,23124,18PC WOODEN CUTLERY SET DISPOSABLE,16,7/1/11 11:29,1.25,14016,EIRE
581193,22629,SPACEBOY LUNCH BOX ,1,12/7/11 17:05,1.95,17097,Spain
575886,21355,TOAST ITS - I LOVE YOU ,1,11/11/11 13:57,1.25,12517,Germany
569653,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,12,10/5/11 12:52,1.65,12451,Switzerland
545570,22556,PLASTERS IN TIN CIRCUS PARADE ,24,3/3/11 16:28,1.65,12817,Austria
569568,23204,CHARLOTTE BAG APPLES DESIGN,20,10/5/11 9:57,0.85,12700,France
567478,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,9/20/11 13:21,4.95,12584,Italy
572035,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,10/20/11 12:03,7.65,14646,Netherlands
545718,21115,ROSE CARAVAN DOORSTOP,2,3/7/11 10:22,6.75,12614,Germany
572134,22446,PIN CUSHION BABUSHKA PINK,6,10/21/11 10:13,3.35,12500,Germany
560445,22558,CLOTHES PEGS RETROSPOT PACK 24 ,144,7/19/11 9:08,1.45,14156,EIRE
541206,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,1/14/11 12:24,2.55,14646,Netherlands
546660,22625,RED KITCHEN SCALES,4,3/15/11 14:32,8.5,14156,EIRE
547005,22423,REGENCY CAKESTAND 3 TIER,2,3/18/11 14:20,12.75,12474,Germany
563098,22624,IVORY KITCHEN SCALES,4,8/12/11 9:14,8.5,14911,EIRE
571215,22966,GINGERBREAD MAN COOKIE CUTTER,12,10/14/11 12:57,1.25,13810,Germany
542369,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,1/27/11 13:08,1.65,12645,Germany
568145,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,9/25/11 11:30,3.39,12388,Australia
570672,22449,SILK PURSE BABUSHKA PINK,6,10/11/11 14:52,3.35,12536,France
565928,22960,JAM MAKING SET WITH JARS,6,9/8/11 10:09,4.25,,EIRE
573892,23454,THREE MINI HANGING FRAMES,4,11/1/11 13:57,4.15,14911,EIRE
541965,21251,DINOSAUR HEIGHT CHART STICKER SET,12,1/24/11 13:27,2.95,12625,Germany
579692,16008,SMALL FOLDING SCISSOR(POINTED EDGE),240,11/30/11 14:05,0.12,12433,Norway
542215,22423,REGENCY CAKESTAND 3 TIER,6,1/26/11 12:27,12.75,12472,Germany
581175,22432,WATERING CAN PINK BUNNY,48,12/7/11 15:16,1.65,14646,Netherlands
560635,23196,RETRO LEAVES MAGNETIC NOTEPAD,12,7/20/11 10:51,1.45,12521,Germany
576927,22630,DOLLY GIRL LUNCH BOX,12,11/17/11 11:02,1.95,12567,France
552631,21058,PARTY INVITES WOODLAND,12,5/10/11 12:55,0.85,12684,France
557972,22366,DOORMAT AIRMAIL ,10,6/24/11 10:16,6.75,12500,Germany
544479,21195,PINK  HONEYCOMB PAPER BALL ,48,2/21/11 10:28,1.69,14646,Netherlands
574059,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,11/2/11 14:13,0.85,14646,Netherlands
567290,23291,DOLLY GIRL CHILDRENS CUP,96,9/19/11 11:54,1.05,14646,Netherlands
546875,22634,CHILDS BREAKFAST SET SPACEBOY ,4,3/17/11 16:38,9.95,12514,Italy
567578,22614,PACK OF 12 SPACEBOY TISSUES,24,9/21/11 10:47,0.39,12701,Germany
545181,22356,CHARLOTTE BAG PINK POLKADOT,10,2/28/11 14:45,0.85,12509,France
541657,22960,JAM MAKING SET WITH JARS,6,1/20/11 12:11,4.25,16321,Australia
547790,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,3/25/11 12:04,1.25,12545,Spain
568145,23245,SET OF 3 REGENCY CAKE TINS,8,9/25/11 11:30,4.95,12388,Australia
542535,22355,CHARLOTTE BAG SUKI DESIGN,10,1/28/11 13:37,0.85,12735,France
542216,22027,TEA PARTY BIRTHDAY CARD,12,1/26/11 12:29,0.42,14911,EIRE
541220,21289,LARGE STRIPES CHOCOLATE GIFT BAG,176,1/14/11 14:11,1.25,14156,EIRE
555095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,5/31/11 13:32,2.95,12540,Spain
564150,21967,PACK OF 12 SKULL TISSUES,24,8/23/11 12:30,0.29,14936,Channel Islands
567191,23209,LUNCH BAG VINTAGE DOILY ,20,9/19/11 9:15,1.65,12562,France
555574,22699,ROSES REGENCY TEACUP AND SAUCER ,12,6/5/11 15:46,2.95,12417,Belgium
571409,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,10/17/11 12:25,0.85,14911,EIRE
570718,23290,SPACEBOY CHILDRENS BOWL,8,10/12/11 10:36,1.25,12518,Germany
550187,23049,RECYCLED ACAPULCO MAT RED,7,4/14/11 18:40,8.25,13811,Germany
573508,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,10/31/11 12:11,12.75,12552,Italy
556917,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,6/15/11 13:37,0.36,12415,Australia
543179,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2/4/11 10:31,2.95,12754,Japan
563613,22485,SET OF 2 WOODEN MARKET CRATES,4,8/18/11 8:49,12.75,12688,Israel
562789,22961,JAM MAKING SET PRINTED,96,8/9/11 13:50,1.25,14646,Netherlands
539731,21202,DOLLY HONEYCOMB GARLAND,192,12/21/10 15:05,0.65,14646,Netherlands
539421,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,12/17/10 14:21,0.65,14016,EIRE
542147,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,1/26/11 10:02,2.1,12782,Portugal
541657,22087,PAPER BUNTING WHITE LACE,6,1/20/11 12:11,2.95,16321,Australia
575736,22930,BAKING MOULD HEART MILK CHOCOLATE,6,11/11/11 8:47,2.55,12697,Sweden
563613,16161P,WRAP ENGLISH ROSE ,25,8/18/11 8:49,0.42,12688,Israel
540469,48129,DOORMAT TOPIARY,1,1/7/11 14:04,7.95,12484,Spain
565443,21833,CAMOUFLAGE LED TORCH,12,9/4/11 14:22,1.69,12567,France
542629,22367,CHILDRENS APRON SPACEBOY DESIGN,12,1/31/11 9:57,1.95,12731,France
555383,21213,PACK OF 72 SKULL CAKE CASES,3,6/2/11 15:13,0.55,12517,Germany
557472,15058A,BLUE POLKADOT GARDEN PARASOL,6,6/20/11 13:27,7.95,12432,Norway
561627,22321,BIRD DECORATION RED RETROSPOT,12,7/28/11 14:08,0.85,12453,Austria
541711,22613,PACK OF 20 SPACEBOY NAPKINS,96,1/21/11 11:18,0.64,14646,Netherlands
559134,23292,SPACEBOY CHILDRENS CUP,8,7/6/11 13:14,1.25,12700,France
576893,22549,PICTURE DOMINOES,12,11/17/11 8:29,1.45,12481,Germany
560997,21239,PINK  POLKADOT CUP,8,7/22/11 13:59,0.85,12627,Germany
560300,22439,6 ROCKET BALLOONS ,24,7/18/11 10:29,0.65,14911,EIRE
567657,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,9/21/11 14:43,1.45,12523,France
557675,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/22/11 10:27,2.95,,Hong Kong
561388,23238,SET OF 4 KNICK KNACK TINS LONDON ,96,7/27/11 9:32,3.75,12753,Japan
581279,22215,CAKE STAND WHITE TWO TIER LACE,12,12/8/11 11:35,2.95,12437,France
571034,85099F,JUMBO BAG STRAWBERRY,10,10/13/11 12:47,2.08,12359,Cyprus
567280,23126,FELTCRAFT GIRL AMELIE KIT,40,9/19/11 11:46,4.15,14646,Netherlands
574343,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,11/4/11 10:11,1.25,12576,Poland
573999,22978,PANTRY ROLLING PIN,6,11/2/11 11:43,3.75,12779,Poland
553535,21213,PACK OF 72 SKULL CAKE CASES,24,5/17/11 15:17,0.55,,EIRE
567616,22992,REVOLVER WOODEN RULER ,12,9/21/11 12:23,1.95,14911,EIRE
543737,22449,SILK PURSE BABUSHKA PINK,6,2/11/11 12:45,3.35,12477,Germany
557889,22629,SPACEBOY LUNCH BOX ,12,6/23/11 13:51,1.95,12412,Denmark
548968,21175,GIN + TONIC DIET METAL SIGN,24,4/5/11 10:58,2.55,12744,Singapore
574740,85159A,BLACK TEA,COFFEE,SUGAR JARS,12,11/6/11 16:07,1.95,12357,Switzerland
571665,21207,SKULL AND CROSSBONES  GARLAND ,12,10/18/11 12:59,1.65,12540,Spain
575886,21245,GREEN POLKADOT PLATE ,8,11/11/11 13:57,1.69,12517,Germany
547194,22555,PLASTERS IN TIN STRONGMAN,2,3/21/11 12:42,1.65,12637,France
546760,82581,TOILET METAL SIGN,12,3/16/11 14:00,0.55,12597,Spain
568056,23054,RECYCLED ACAPULCO MAT LAVENDER,4,9/23/11 12:55,8.25,12705,Germany
554770,22409,MONEY BOX BISCUITS DESIGN,12,5/26/11 11:40,1.25,14911,EIRE
568095,90174,BUTTERFLY HAIR BAND,6,9/23/11 14:49,2.55,14911,EIRE
552262,21448,12 DAISY PEGS IN WOOD BOX,12,5/8/11 11:37,1.65,14911,EIRE
539395,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/17/10 11:52,1.65,12471,Germany
557742,22561,WOODEN SCHOOL COLOURING SET,12,6/22/11 11:46,1.65,14911,EIRE
539320,21411,GINGHAM HEART  DOORSTOP RED,6,12/16/10 19:16,4.25,14911,EIRE
579792,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,11/30/11 15:43,0.29,12714,France
571937,21243,PINK  POLKADOT PLATE ,8,10/20/11 9:28,1.69,14911,EIRE
562527,22077,6 RIBBONS RUSTIC CHARM,12,8/5/11 13:49,1.65,12647,Germany
572069,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,10/20/11 13:24,1.95,14911,EIRE
566773,23413,VINTAGE COFFEE GRINDER BOX,6,9/15/11 9:43,4.95,12444,Norway
570002,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,10/7/11 9:16,4.25,12477,Germany
563613,85212,MINI PAINTED GARDEN DECORATION ,48,8/18/11 8:49,0.29,12688,Israel
565967,20677,PINK POLKADOT BOWL,24,9/8/11 11:27,1.25,14646,Netherlands
538008,22972,CHILDREN'S SPACEBOY MUG,12,12/9/10 12:17,1.65,12683,France
553731,23206,LUNCH BAG APPLE DESIGN,20,5/19/11 8:26,1.65,12481,Germany
546252,23008,DOLLY GIRL BABY GIFT SET,3,3/10/11 14:42,16.95,14930,Channel Islands
548664,84461,12 PINK HEN+CHICKS IN BASKET,12,4/1/11 14:45,2.55,14911,EIRE
552262,90018B,GOLD M.O.P ORBIT DROP EARRINGS,2,5/8/11 11:37,4.25,14911,EIRE
542621,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,1/31/11 9:05,0.85,12528,Germany
542621,84987,SET OF 36 TEATIME PAPER DOILIES,12,1/31/11 9:05,1.45,12528,Germany
563756,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8/19/11 11:08,8.5,12418,Switzerland
564039,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,8/22/11 12:40,4.15,12645,Germany
553535,22470,HEART OF WICKER LARGE,6,5/17/11 15:17,2.95,,EIRE
580979,21704,BAG 250g SWIRLY MARBLES,12,12/6/11 15:40,0.85,12362,Belgium
548968,21166,COOK WITH WINE METAL SIGN ,24,4/5/11 10:58,2.08,12744,Singapore
541711,21424,WOODLAND STORAGE BOX LARGE ,24,1/21/11 11:18,2.55,14646,Netherlands
580160,22726,ALARM CLOCK BAKELIKE GREEN,8,12/2/11 10:47,3.75,12700,France
541877,22896,PEG BAG APPLES DESIGN,6,1/24/11 10:12,2.55,12559,Germany
555719,21090,SET/6 COLLAGE PAPER PLATES,24,6/6/11 15:31,0.39,12609,Germany
560245,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,7/17/11 12:15,3.25,,Switzerland
575151,22899,CHILDREN'S APRON DOLLY GIRL ,6,11/8/11 16:12,2.1,12395,Belgium
576051,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,20,11/13/11 14:45,1.65,14911,EIRE
570672,22847,BREAD BIN DINER STYLE IVORY,1,10/11/11 14:52,16.95,12536,France
577609,21533,RETROSPOT LARGE MILK JUG,3,11/21/11 9:51,4.95,12349,Italy
562560,22831,WHITE BROCANTE SOAP DISH,4,8/5/11 17:12,2.95,14156,EIRE
550201,21770,OPEN CLOSED METAL SIGN,10,4/15/11 10:25,4.95,12769,Brazil
545475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,144,3/3/11 10:59,3.39,12415,Australia
544075,21756,BATH BUILDING BLOCK WORD,18,2/15/11 14:50,5.45,14156,EIRE
547517,22355,CHARLOTTE BAG SUKI DESIGN,100,3/23/11 14:33,0.72,12395,Belgium
557472,21622,VINTAGE UNION JACK CUSHION COVER,4,6/20/11 13:27,4.95,12432,Norway
565748,85053,FRENCH ENAMEL CANDLEHOLDER,12,9/6/11 12:38,2.1,14156,EIRE
576019,22348,TEA BAG PLATE RED RETROSPOT,24,11/13/11 14:31,0.85,12865,Austria
574587,20713,JUMBO BAG OWLS,10,11/6/11 10:29,2.08,14936,Channel Islands
537626,22727,ALARM CLOCK BAKELIKE RED ,4,12/7/10 14:57,3.75,12347,Iceland
571053,23035,DRAWER KNOB CERAMIC IVORY,6,10/13/11 13:53,1.45,12631,Finland
563613,15058A,BLUE POLKADOT GARDEN PARASOL,4,8/18/11 8:49,7.95,12688,Israel
573333,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/30/11 11:34,1.65,12483,Sweden
562670,23066,SMALL DECO JEWELLERY STAND,2,8/8/11 13:42,8.25,14911,EIRE
545475,21238,RED RETROSPOT CUP,96,3/3/11 10:59,0.72,12415,Australia
568472,22385,JUMBO BAG SPACEBOY DESIGN,10,9/27/11 11:50,2.08,12517,Germany
570672,23174,REGENCY SUGAR BOWL GREEN,4,10/11/11 14:52,4.15,12536,France
573748,23497,CLASSIC CHROME BICYCLE BELL ,12,11/1/11 9:24,1.45,14911,EIRE
571824,23392,SPACEBOY ROCKET LOLLY MAKERS,6,10/19/11 11:49,2.08,12472,Germany
570521,23358,HOT STUFF HOT WATER BOTTLE,6,10/11/11 10:43,3.75,12371,Switzerland
548212,23053,RECYCLED ACAPULCO MAT PINK,2,3/30/11 9:12,8.25,12456,Switzerland
552464,21086,SET/6 RED SPOTTY PAPER CUPS,12,5/9/11 15:12,0.65,12726,France
560590,23174,REGENCY SUGAR BOWL GREEN,4,7/19/11 15:55,4.15,12560,Germany
537868,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,12/8/10 16:49,2.95,12433,Norway
549118,84692,BOX OF 24 COCKTAIL PARASOLS,25,4/6/11 13:18,0.42,14911,EIRE
557222,21121,SET/10 RED POLKADOT PARTY CANDLES,24,6/17/11 13:14,1.25,14936,Channel Islands
556886,22620,4 TRADITIONAL SPINNING TOPS,12,6/15/11 12:34,1.45,12624,France
546875,22383,LUNCH BAG SUKI  DESIGN ,10,3/17/11 16:38,1.65,12514,Italy
544157,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2/16/11 12:46,2.25,12372,Denmark
546135,22148,EASTER CRAFT 4 CHICKS ,12,3/9/11 15:47,1.95,12388,Australia
567290,22899,CHILDREN'S APRON DOLLY GIRL ,100,9/19/11 11:54,1.85,14646,Netherlands
554106,22138,BAKING SET 9 PIECE RETROSPOT ,3,5/22/11 14:05,4.95,12710,Germany
556241,23084,RABBIT NIGHT LIGHT,6,6/9/11 16:04,2.08,12597,Spain
551868,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/4/11 16:29,0.55,12540,Spain
577152,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,11/18/11 9:53,4.15,14277,France
580736,23245,SET OF 3 REGENCY CAKE TINS,4,12/6/11 8:55,4.95,12716,France
544200,22356,CHARLOTTE BAG PINK POLKADOT,10,2/17/11 10:08,0.85,12494,France
549559,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/10/11 13:25,1.65,12447,Belgium
571312,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,10/17/11 10:42,4.95,12474,Germany
576910,22625,RED KITCHEN SCALES,36,11/17/11 9:51,7.65,12477,Germany
554650,16237,SLEEPING CAT ERASERS,30,5/25/11 12:54,0.21,12681,France
559557,21703,BAG 125g SWIRLY MARBLES,12,7/11/11 10:33,0.42,17444,Canada
549738,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,30,4/12/11 9:28,2.95,,Hong Kong
570674,22044,CHRISTMAS CARD STACK OF PRESENTS,24,10/11/11 14:59,0.19,14911,EIRE
537897,22454,MEASURING TAPE BABUSHKA RED,6,12/9/10 10:37,2.95,12683,France
551258,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/27/11 12:02,1.25,12621,Germany
541518,22613,PACK OF 20 SPACEBOY NAPKINS,12,1/19/11 9:05,0.85,12451,Switzerland
552883,21033,JUMBO BAG CHARLIE AND LOLA TOYS,100,5/12/11 10:13,1.79,14646,Netherlands
545533,21204,DAISIES  HONEYCOMB GARLAND ,12,3/3/11 14:04,1.65,12524,Germany
552315,21212,PACK OF 72 RETROSPOT CAKE CASES,24,5/8/11 16:10,0.55,12700,France
565916,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,9/7/11 16:00,3.75,14156,EIRE
542276,22423,REGENCY CAKESTAND 3 TIER,12,1/27/11 10:19,12.75,12764,Lebanon
567293,22377,BOTTLE BAG RETROSPOT ,5,9/19/11 12:01,2.1,12640,France
553686,20726,LUNCH BAG WOODLAND,10,5/18/11 13:58,1.65,14911,EIRE
544479,21947,SET OF 6 HEART CHOPSTICKS,120,2/21/11 10:28,1.06,14646,Netherlands
564734,22074,6 RIBBONS SHIMMERING PINKS ,6,8/28/11 13:32,1.65,12484,Spain
561116,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,7/25/11 12:22,2.55,13520,Switzerland
552337,22418,10 COLOUR SPACEBOY PEN,24,5/9/11 11:34,0.85,12621,Germany
568001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/23/11 11:35,2.95,12540,Spain
570703,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,10/12/11 9:50,1.95,14911,EIRE
569686,22619,SET OF 6 SOLDIER SKITTLES,4,10/5/11 14:50,3.75,12719,France
547005,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,3/18/11 14:20,1.25,12474,Germany
574690,23108,SET OF 10 LED DOLLY LIGHTS,2,11/6/11 13:11,6.25,12638,Sweden
569861,23290,SPACEBOY CHILDRENS BOWL,8,10/6/11 14:37,1.25,13816,Germany
544470,22970,LONDON BUS COFFEE MUG,6,2/21/11 8:38,2.55,12707,France
540946,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,1/12/11 12:43,2.95,12359,Cyprus
551054,22960,JAM MAKING SET WITH JARS,6,4/26/11 11:44,4.25,12429,Austria
571670,23130,MISTLETOE HEART WREATH GREEN,4,10/18/11 13:12,4.15,12611,Italy
566557,22562,MONSTERS STENCIL CRAFT,72,9/13/11 11:47,1.06,14646,Netherlands
539957,22634,CHILDS BREAKFAST SET SPACEBOY ,2,12/23/10 12:58,9.95,12585,Germany
572567,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,10/25/11 10:27,0.39,12398,Switzerland
578084,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,11/22/11 16:34,3.75,12465,Belgium
564734,22383,LUNCH BAG SUKI DESIGN ,6,8/28/11 13:32,1.65,12484,Spain
542278,22501,PICNIC BASKET WICKER LARGE,2,1/27/11 10:43,9.95,14911,EIRE
536532,21981,PACK OF 12 WOODLAND TISSUES ,48,12/1/10 13:24,0.29,12433,Norway
576899,22423,REGENCY CAKESTAND 3 TIER,7,11/17/11 8:49,12.75,14911,EIRE
565930,22024,RAINY LADIES BIRTHDAY CARD,24,9/8/11 10:32,0.42,12685,France
558881,20725,LUNCH BAG RED RETROSPOT,10,7/4/11 14:36,1.65,12705,Germany
545845,23194,GYMKHANA TREASURE BOOK BOX,1,3/7/11 13:38,2.25,12754,Japan
553741,23108,SET OF 10 LED DOLLY LIGHTS,4,5/19/11 9:37,6.25,12520,Germany
575326,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/9/11 13:47,2.49,12532,France
543989,22556,PLASTERS IN TIN CIRCUS PARADE ,96,2/15/11 9:52,1.45,12415,Australia
567968,85204,HANGING WOOD AND FELT FLOWER,96,9/23/11 9:44,0.12,12546,Spain
553843,22385,JUMBO BAG SPACEBOY DESIGN,10,5/19/11 12:29,2.08,12553,France
567085,21993,FLORAL FOLK STATIONERY SET,12,9/16/11 12:38,1.25,12434,Australia
562789,22629,SPACEBOY LUNCH BOX ,128,8/9/11 13:50,1.65,14646,Netherlands
565416,22085,PAPER CHAIN KIT SKULLS ,6,9/4/11 12:00,2.95,12710,Germany
574301,23512,EMBROIDERED RIBBON REEL ROSIE,6,11/3/11 16:15,2.08,12544,Spain
547005,22302,COFFEE MUG PEARS  DESIGN,6,3/18/11 14:20,2.55,12474,Germany
564853,35923,CANDY HEART HANGING DECORATION,12,8/31/11 8:55,0.39,12423,Belgium
581232,20679,EDWARDIAN PARASOL RED,24,12/8/11 10:26,5.95,12358,Austria
541975,22204,MILK PAN BLUE POLKADOT,4,1/24/11 14:24,3.75,,Hong Kong
546530,22551,PLASTERS IN TIN SPACEBOY,96,3/14/11 13:25,1.65,17404,Sweden
536532,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,12/1/10 13:24,0.29,12433,Norway
538397,21259,VICTORIAN SEWING BOX SMALL ,24,12/12/10 11:44,4.95,12753,Japan
567196,23199,JUMBO BAG APPLES,10,9/19/11 10:09,2.08,12379,Belgium
548664,22167, OVAL WALL MIRROR DIAMANTE ,5,4/1/11 14:45,9.95,14911,EIRE
578541,23289,DOLLY GIRL CHILDRENS BOWL,4,11/24/11 15:01,1.25,14277,France
553931,22847,BREAD BIN DINER STYLE IVORY,2,5/20/11 10:27,16.95,14911,EIRE
554938,85019B,BLOSSOM  IMAGES NOTEBOOK SET,24,5/27/11 13:34,1.25,12876,Belgium
557889,23290,SPACEBOY CHILDRENS BOWL,8,6/23/11 13:51,1.25,12412,Denmark
560041,84987,SET OF 36 TEATIME PAPER DOILIES,12,7/14/11 14:46,1.45,14156,EIRE
575584,20750,RED RETROSPOT MINI CASES,2,11/10/11 11:55,7.95,12682,France
548212,84997B,CHILDRENS CUTLERY RETROSPOT RED ,6,3/30/11 9:12,4.15,12456,Switzerland
560245,22110,BIRD HOUSE HOT WATER BOTTLE,1,7/17/11 12:15,2.55,,Switzerland
581266,17003,BROCADE RING PURSE ,72,12/8/11 11:25,0.39,12621,Germany
550145,22728,ALARM CLOCK BAKELIKE PINK,12,4/14/11 14:15,3.75,12637,France
561470,23231,WRAP DOILEY DESIGN,25,7/27/11 13:14,0.42,12523,France
573173,48185,DOORMAT FAIRY CAKE,2,10/28/11 10:10,8.25,12362,Belgium
567618,23389,SPACEBOY MINI BACKPACK,4,9/21/11 12:26,4.15,12721,France
570792,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,10/12/11 12:01,2.95,12709,Germany
573173,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/28/11 10:10,1.65,12362,Belgium
552631,22629,SPACEBOY LUNCH BOX ,12,5/10/11 12:55,1.95,12684,France
551539,22972,CHILDREN'S SPACEBOY MUG,12,5/3/11 8:40,1.65,12598,France
568651,22728,ALARM CLOCK BAKELIKE PINK,4,9/28/11 12:04,3.75,12362,Belgium
565865,21094,SET/6 RED SPOTTY PAPER PLATES,12,9/7/11 15:07,0.85,12637,France
561332,22310,IVORY KNITTED MUG COSY ,6,7/26/11 14:25,1.65,13492,Switzerland
545706,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,3/7/11 9:10,8.5,12712,Germany
555477,22423,REGENCY CAKESTAND 3 TIER,8,6/3/11 12:26,12.75,12359,Cyprus
580153,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/2/11 10:23,1.65,12762,Portugal
569130,22376,AIRLINE BAG VINTAGE JET SET WHITE,8,9/30/11 13:46,4.25,14911,EIRE
564972,22386,JUMBO BAG PINK POLKADOT,10,8/31/11 15:30,2.08,12621,Germany
571409,23408,PHOTO FRAME LINEN AND LACE SMALL,6,10/17/11 12:25,2.08,14911,EIRE
556886,21212,PACK OF 72 RETROSPOT CAKE CASES,24,6/15/11 12:34,0.55,12624,France
571905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,10/19/11 14:51,2.95,12370,Cyprus
571477,22128,PARTY CONES CANDY ASSORTED,12,10/17/11 14:54,1.25,12794,Portugal
